subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
p04,67,Room_77,stay,yes,B,5,left,B,B,79.61691,59.22474,0,0,79.59387,59.19006,-0.1329716,-0.1015668,True,79.53519,59.21949,0.0726395,0.1053221,Left,2.668545,
p04,68,Room_57,stay,yes,A,5,left,A,A,62.21582,26.60929,0,0,62.27648,26.54658,0.09120044,0.01379378,True,62.26755,26.62498,-0.06224366,-0.0009993634,Right,2.367548,
p04,69,Room_25,stay,yes,B,5,left,B,B,58.55586,8.735132,0,0,58.50623,8.797895,0.05126486,-0.1888654,True,58.46967,8.781462,-0.0388735,-0.06954377,Left,2.377622,
p04,70,Room_5,stay,no,A,5,left,B,B,40.7636,14.87559,0,0,40.82518,14.74705,0.240867,-0.05339156,True,40.82829,14.68691,0.1079004,0.01548038,Right,5.412647,
p04,71,Room_13,stay,yes,A,5,left,B,A,52.2216,16.59908,0,0,52.3587,16.75978,0.04992098,0.07492221,True,52.39754,16.60085,0.1254866,0.01946816,Left,3.357553,
p04,72,Room_14,stay,no,A,5,left,A,B,79.60929,4.784183,0,0,79.62517,4.738549,0.3105321,-0.12786,True,79.59057,4.69347,0.02003143,0.006789615,Right,3.922136,
p04,73,Room_7,stay,yes,A,5,left,B,A,32.12441,27.7636,0,0,32.36243,27.96227,0.03544373,0.09591358,True,32.29997,27.8432,-0.003044485,-0.1083055,Left,3.335006,
p04,74,Room_22,stay,no,B,5,left,B,A,90.38309,74.77526,0,0,90.46801,74.77541,0.2053164,-0.01957647,True,90.43115,74.65789,0.06045565,0.02094101,Right,4.342055,
p04,75,Room_78,stay,yes,B,5,left,A,B,58.2764,68.44627,0,0,58.1865,68.53791,0.007114344,-0.2092033,True,58.20638,68.41698,-0.02536336,-0.05759202,Left,6.667144,
p04,76,Room_65,stay,yes,A,5,left,A,B,39.23045,44.88569,0,0,39.22064,44.72374,0.08563236,-0.04581782,True,39.23688,44.84295,0.02780009,0.06209814,Left,1.293173,
p04,77,Room_43,stay,yes,A,5,left,A,B,107.7842,76.60929,0,0,107.7427,76.51535,0.1770377,-0.08307626,True,107.7846,76.57862,0.1391117,-0.1577771,Right,4.770644,
p04,78,Room_80,stay,no,A,5,left,B,A,17.7784,17.40092,0,0,17.78326,17.3979,-0.01565926,-0.1627905,True,17.65394,17.25979,0.00850598,-0.07471497,Right,5.920582,
p04,79,Room_11,stay,no,A,5,left,A,B,51.95049,75.86343,0,0,50.50129,74.67456,0.205655,0.04986386,True,52.12226,75.81966,0.09593777,0.03352695,Left,4.315134,
p04,80,Room_74,walk,yes,B,6,left,A,B,59.61691,19.22474,0,0,61.59053,18.91027,-0.1727966,-0.2788097,True,59.68748,19.3761,0.02422515,-0.1031882,Right,2.93194,
p04,81,Room_15,walk,yes,B,6,left,B,A,68.2764,98.44627,0,0,67.49047,96.51571,0.02313574,-0.1084642,True,68.15594,98.40212,0.03747984,-0.0952067,Left,2.464544,
p04,82,Room_96,walk,no,A,6,left,B,A,88.55373,75.2764,0,0,90.48772,74.73535,0.1678224,-0.06457696,True,88.57049,75.19414,-0.07541467,-0.01781543,Right,5.394145,
p04,83,Room_78,walk,no,A,6,left,A,B,28.04046,65.8791,0,0,27.50971,67.80424,0.02882779,-0.1782839,True,27.79284,65.77689,0.1078913,-0.06332881,Right,4.976065,
p04,84,Room_62,walk,no,A,6,left,B,A,109.2305,49.11431,0,0,107.73,47.68498,0.1474825,-0.2196334,True,109.1755,49.11618,-0.02560105,-0.006957791,Left,4.947451,
p04,85,Room_50,walk,yes,B,6,left,B,A,71.94855,58.125,0,0,70.4157,59.39695,-0.07240236,-0.1551123,True,71.86468,58.20272,-0.1151301,-0.1141498,Left,1.627536,
p04,86,Room_56,walk,no,A,6,left,A,B,91.95954,118.1209,0,0,92.2827,116.361,0.1882325,0.08450527,True,91.95049,118.1807,0.07387373,0.07912718,Left,3.403445,
p04,87,Room_118,walk,yes,A,6,left,B,B,91.44627,15.2764,0,0,92.1571,16.98757,0.1957177,0.1215716,True,91.40685,15.42441,0.2063243,0.002580279,Left,1.809821,
p04,88,Room_18,walk,no,A,6,left,A,A,48.55586,8.735132,0,0,50.31479,9.094467,-0.02334177,-0.07823221,True,48.49918,8.875174,-0.1124872,0.01914847,Right,2.832413,
p04,89,Room_4,walk,yes,B,6,left,A,A,30.7806,39.11823,0,0,32.02671,37.89706,-0.05936377,-0.04918871,True,30.90175,39.11435,-0.0404328,-0.1153493,Left,2.768217,
p04,90,Room_32,walk,yes,B,6,left,A,A,108.8791,18.95954,0,0,110.7914,19.26958,0.09909876,-0.1480473,True,108.9123,19.15932,0.0157067,0.01815239,No response,N/A,
p04,91,Room_20,walk,no,A,6,left,A,A,99.2194,74.88177,0,0,97.68979,76.09795,0.07984642,-0.1299586,True,99.24268,74.78223,0.08245116,-0.03436079,Left,4.006227,
p04,92,Room_79,walk,yes,A,6,left,B,B,100.7695,99.11431,0,0,98.97748,98.9825,-0.001208543,-0.2433269,True,100.7052,99.11113,-0.06344435,-0.09749649,Left,2.730598,
p04,93,Room_99,walk,no,A,6,left,B,B,59.60929,39.21582,0,0,57.92647,38.09837,-0.06326562,-0.2402095,True,59.5328,39.1668,-0.06462986,-0.08875786,Left,5.763602,
p04,94,Room_35,walk,no,B,6,left,B,B,98.05145,85.875,0,0,99.51498,84.49624,0.1728716,-0.1083502,True,98.03575,85.77946,0.1028846,-0.1201745,Left,6.149201,
p04,95,Room_89,walk,yes,A,6,left,B,B,61.458,48.7235,0,0,61.46864,48.81139,0.2207056,0.09901721,True,61.5064,48.77826,0.02504166,-0.05150957,Left,2.268718,
p04,96,Room_45,stay,no,B,7,left,B,B,82.12441,37.7636,0,0,82.0752,37.79808,0.01095981,0.1012811,True,82.24399,37.86999,0.02197804,0.009115815,Right,3.307815,
p04,97,Room_37,stay,yes,B,7,left,A,A,111.9486,98.125,0,0,112.0032,98.29164,0.002219588,-0.1133865,True,111.9885,98.18126,-0.005147857,-0.01527041,Left,2.429415,
p04,98,Room_100,stay,yes,A,7,left,A,A,79.60929,4.784183,0,0,79.62888,4.654974,0.09853455,-0.06211879,True,79.64198,4.819868,0.0914799,-0.02940246,Left,3.913808,
p04,99,Room_7,stay,no,B,7,left,A,A,32.25,97,0,0,32.36164,97.15668,-0.00131814,0.06472328,True,32.15651,97.03123,0.09395119,0.01659254,Left,1.258507,
p04,100,Room_92,stay,no,A,7,left,B,B,98.55586,68.73513,0,0,98.41702,68.69658,-0.04095416,-0.2717928,True,98.45693,68.71502,-0.08995645,-0.1785631,Right,5.730578,
p04,101,Room_69,stay,yes,B,7,left,A,A,69.23045,19.11431,0,0,69.60526,19.03881,-0.04220609,-0.1234831,True,69.32108,18.99704,-0.01800189,-0.07475419,Left,5.340354,
p04,102,Room_16,stay,no,B,7,left,B,B,57.87559,76.2364,0,0,57.83037,76.0872,0.2441609,-0.2129579,True,57.85003,76.16831,0.09038144,-0.05722546,Left,2.287507,
p04,103,Room_75,stay,no,A,7,left,A,B,18.875,8.948557,0,0,18.82713,8.854343,-0.006661438,-0.2321502,True,18.89652,8.824707,0.07621831,-0.05254016,Right,4.265884,
p04,104,Room_1,stay,yes,B,7,left,B,A,61.458,48.7235,0,0,61.31443,48.70436,-0.1622739,-0.2218107,True,61.40381,48.69954,-0.03345484,-0.0266268,Left,2.148028,
p04,105,Room_45,stay,no,A,7,left,B,A,89.2364,39.12442,0,0,89.08407,39.04679,0.03088322,-0.1321474,True,89.19043,39.15022,0.004516043,-0.08226551,Left,5.692347,
p04,106,Room_38,stay,yes,A,7,left,A,B,112.2158,6.609292,0,0,112.2674,6.718573,0.1173789,0.07178403,True,112.2063,6.66236,-0.01447848,-0.03721385,Right,3.736847,
p04,107,Room_10,stay,no,B,7,left,A,B,77.8857,116.2305,0,0,77.81164,116.168,0.1019387,-0.0781765,True,77.92465,116.1899,0.1183003,-0.1276959,Right,4.131047,
p04,108,Room_117,stay,no,A,7,left,B,A,18.86343,55.0495,0,0,19.06039,54.93617,0.2558033,-0.1023374,True,18.80328,55.01148,0.02467492,0.01071934,Right,4.327517,
p04,109,Room_51,stay,yes,B,7,left,B,A,50.40092,99.2216,0,0,50.37757,99.26329,-0.04277895,-0.07616654,True,50.39943,99.31264,0.04688735,-0.09289721,Left,4.929946,
p04,110,Room_94,stay,yes,B,7,left,A,B,90.39071,109.2158,0,0,90.33424,109.3162,-0.02674233,-0.1012806,True,90.36548,109.1607,-0.01911716,-0.1012153,Right,3.094246,
p04,111,Room_108,stay,yes,B,7,left,A,B,32.25746,76.99095,0,0,31.49466,75.22066,0.1905354,0.03870199,True,32.28616,77.01574,0.1233943,0.08025835,Left,4.150949,
p04,112,Room_72,walk,no,B,8,left,A,B,22.11823,46.2194,0,0,20.83394,44.93332,0.1533593,0.07354743,True,22.16354,46.24086,0.05680826,0.02437696,Left,1.908626,
p04,113,Room_41,walk,no,A,8,left,B,A,68.05145,78.125,0,0,67.66109,76.14381,0.1294249,-0.1456904,True,68.12872,77.95036,0.03645183,-0.1042592,Left,2.876733,
p04,114,Room_76,walk,yes,A,8,left,A,B,47.87559,86.2364,0,0,47.90504,88.12411,0.06434758,-0.2365355,True,47.7704,86.1453,0.04440119,-0.07216979,Left,2.667927,
p04,115,Room_84,walk,yes,B,8,left,B,A,98.05145,5.875001,0,0,99.63667,4.600897,0.1603339,-0.05670123,True,98.24628,5.889436,0.07399807,-0.03501424,Left,2.242082,
p04,116,Room_9,walk,no,A,8,left,B,A,39.23045,4.88569,0,0,41.21939,5.084294,0.2005632,0.02310288,True,39.35232,4.928619,0.119283,-0.05483822,Right,4.045604,
p04,117,Room_3,walk,yes,A,8,left,A,B,92.25746,16.99095,0,0,91.6413,15.16795,0.206622,0.1407573,True,92.27322,17.01674,0.3929871,0.3868395,Left,3.382745,
p04,118,Room_18,walk,no,B,8,left,B,A,68.2764,98.44627,0,0,67.56727,96.69642,0.1718223,-0.2212523,True,68.23409,98.29012,-0.08547959,-0.03936543,Right,2.516023,
p04,119,Room_96,walk,yes,B,8,left,B,B,110.7695,64.88569,0,0,112.1886,66.24432,0.08423027,0.0717442,True,110.7491,64.93462,0.06184934,-0.01112268,Right,3.154649,
p04,120,Room_70,walk,no,B,8,left,A,A,38.0495,78.13657,0,0,39.42038,79.21563,0.09881949,-0.1560853,True,38.00821,78.09721,0.01492525,-0.1054446,Left,4.160895,
p04,121,Room_73,walk,yes,A,8,left,B,B,38.875,105.0514,0,0,40.82704,104.8329,0.1283968,-0.09014249,True,38.92447,105.0463,0.01617514,-0.02315806,Right,3.467769,
p04,122,Room_103,walk,yes,B,8,left,A,A,110.7636,24.87559,0,0,108.7949,24.88266,0.23715,-0.09684248,True,110.8339,24.73048,0.01368434,-0.02300273,Left,1.709624,
p04,123,Room_30,walk,no,A,8,left,B,B,68.05145,85.875,0,0,69.44963,84.73407,0.1109757,-0.09116155,True,68.15643,85.93993,0.04000121,-0.05421529,Left,3.616974,
p04,124,Room_86,walk,yes,B,8,left,A,A,32.11823,86.2194,0,0,30.84278,84.87795,0.14231,-0.0242409,True,32.14333,86.22676,0.1745304,0.1998884,Left,4.412387,
p04,125,Room_82,walk,no,A,8,left,A,A,89.2364,89.12441,0,0,91.19662,89.15464,-0.06970555,-0.1032985,True,89.13964,89.16451,-0.0006179217,-0.1408538,Right,4.457969,
