Starting experiment at 05/30/2024 16:58:33
Time, Room, Distance, Subject Coord, Item Coord, Item, Pupil Size left, Pupil Size right
17:00:42, Room_125, 4.252918, (69.2  1.6  131.0), (68.3  0.1  134.9), Floor 1, 4.474899,4.704437
17:00:42, Room_125, 4.431103, (69.2  1.6  131.0), (68.5  0.1  135.1), Floor 1, 4.516724,4.800552
17:00:42, Room_125, 4.153938, (69.1  1.6  131.0), (68.4  0.1  134.8), Floor 1, 4.189331,4.794083
17:00:42, Room_125, 3.133957, (69.1  1.6  131.0), (68.8  0.4  133.9), Table, 4.266876,5.116974
17:00:42, Room_125, 3.165266, (69.1  1.6  131.0), (68.8  0.4  133.9), Table, 4.132782,4.691299
17:00:42, Room_125, 4.17834, (69.1  1.6  131.0), (68.6  0.1  134.8), Floor 1, 4.315231,4.654465
17:00:42, Room_125, 2.850775, (69.1  1.6  131.0), (68.9  0.5  133.6), Car_04, 4.415451,4.75972
17:00:42, Room_125, 2.762645, (69.2  1.6  131.0), (69.0  0.6  133.5), Car_04, 4.428818,4.662003
17:00:42, Room_125, 2.856964, (69.2  1.6  131.0), (69.2  0.6  133.6), Car_04, 4.450531,4.731766
17:00:42, Room_125, 3.372086, (69.2  1.6  131.0), (69.2  0.4  134.1), Table, 4.447617,4.664551
17:00:42, Room_125, 3.427917, (69.2  1.6  131.0), (69.2  0.4  134.2), Table, 4.471085,4.627213
17:00:42, Room_125, 3.571807, (69.2  1.6  131.0), (69.3  0.4  134.3), Table, 4.5047,4.778641
17:00:42, Room_125, 4.979158, (69.2  1.6  131.0), (69.2  0.1  135.7), Floor 1, 4.646057,4.892456
17:00:42, Room_125, 2.630769, (69.2  1.6  131.0), (69.1  0.4  133.3), Car_04, 4.080551,-1
17:00:42, Room_125, 5.208487, (69.2  1.6  131.0), (71.1  0.1  135.6), Floor 1, 4.65007,5.262024
17:00:42, Room_125, 3.257271, (69.2  1.6  131.0), (70.3  0.4  133.8), Table, 4.399277,5.362564
17:00:43, Room_125, 3.236866, (69.2  1.6  131.0), (70.4  0.4  133.7), Table, 4.586395,5.336411
17:00:43, Room_125, 3.469934, (69.2  1.6  131.0), (70.5  0.4  133.9), Table, 4.698929,5.145111
17:00:43, Room_125, 3.293782, (69.2  1.6  131.0), (70.4  0.4  133.8), Table, 4.895004,5.357346
17:00:43, Room_125, 3.606527, (69.2  1.6  131.0), (70.6  0.4  134.1), Table, 4.578064,5.035034
17:00:43, Room_125, 3.435709, (69.1  1.6  131.0), (70.3  0.4  134.0), Table, 4.728043,5.043533
17:00:43, Room_125, 5.163532, (69.1  1.6  131.0), (70.9  0.1  135.6), Floor 1, 4.73909,4.751907
17:00:43, Room_125, 3.46205, (69.1  1.6  131.0), (70.3  0.4  134.0), Table, 4.638931,5.035309
17:00:43, Room_125, 3.482319, (69.1  1.6  131.0), (70.2  0.4  134.1), Table, 4.821854,5.042694
17:00:43, Room_125, 3.624814, (69.2  1.6  131.0), (70.5  0.4  134.1), Table, 4.757736,4.918457
17:00:43, Room_125, 3.746793, (69.1  1.6  131.0), (70.3  0.4  134.3), Table, 4.468811,4.950333
17:00:43, Room_125, 3.332891, (69.1  1.6  131.0), (70.1  0.4  133.9), Table, 4.60289,4.927689
17:00:43, Room_125, 3.378486, (69.1  1.6  131.0), (70.2  0.4  134.0), Table, 4.553696,5.109802
17:00:43, Room_125, 3.365101, (69.1  1.6  131.0), (70.1  0.4  134.0), Table, 4.589783,4.949814
17:00:43, Room_125, 3.333304, (69.1  1.6  131.0), (70.0  0.4  134.0), Table, 4.633621,4.680908
17:00:43, Room_125, 3.52021, (69.1  1.6  131.0), (70.1  0.4  134.1), Table, 4.601608,4.978836
17:00:43, Room_125, 3.381694, (69.1  1.6  131.0), (70.1  0.4  134.0), Table, 4.551117,4.811844
17:00:43, Room_125, 3.538781, (69.1  1.6  131.0), (70.0  0.4  134.2), Table, 4.667511,4.161621
17:00:43, Room_125, 3.449387, (69.1  1.6  131.0), (70.0  0.4  134.1), Table, 4.697495,5.095917
17:00:43, Room_125, 3.520921, (69.2  1.6  131.0), (70.2  0.4  134.1), Table, 4.691864,5.312332
17:00:43, Room_125, 3.371778, (69.2  1.6  131.0), (70.2  0.4  134.0), Table, 4.665222,4.983795
17:00:43, Room_125, 3.366333, (69.2  1.6  131.0), (70.2  0.4  134.0), Table, 4.697678,5.019608
17:00:43, Room_125, 3.304447, (69.2  1.6  131.0), (70.1  0.4  133.9), Table, 4.66301,4.922501
17:00:43, Room_125, 3.238478, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.610779,4.948563
17:00:43, Room_125, 3.266504, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.800674,5.047546
17:00:43, Room_125, 3.13973, (69.2  1.6  131.0), (70.1  0.4  133.7), Table, 4.666534,4.844101
17:00:43, Room_125, 3.367658, (69.2  1.6  131.0), (70.2  0.4  134.0), Table, 4.681,4.932846
17:00:43, Room_125, 3.273246, (69.2  1.6  131.0), (70.2  0.4  133.9), Table, 4.631912,5.190063
17:00:43, Room_125, 3.261553, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.601517,5.099594
17:00:43, Room_125, 3.14547, (69.2  1.6  131.0), (70.1  0.4  133.7), Table, 4.609299,5.043884
17:00:43, Room_125, 3.148822, (69.1  1.6  131.0), (70.0  0.4  133.8), Table, 4.608322,5.046661
17:00:43, Room_125, 3.164634, (69.1  1.6  131.0), (70.1  0.4  133.8), Table, 4.605484,5.045319
17:00:43, Room_125, 3.218569, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.605881,5.002243
17:00:43, Room_125, 3.234444, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.604996,5.000229
17:00:43, Room_125, 3.273694, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.605591,5.003693
17:00:43, Room_125, 3.310759, (69.2  1.6  131.0), (70.2  0.4  133.9), Table, 4.548737,4.989929
17:00:43, Room_125, 3.262034, (69.1  1.6  131.0), (70.1  0.4  133.9), Table, 4.523056,4.930298
17:00:43, Room_125, 3.29474, (69.1  1.6  131.0), (70.1  0.4  133.9), Table, 4.503036,4.916763
17:00:43, Room_125, 3.34556, (69.2  1.6  131.0), (70.3  0.4  133.9), Table, 4.485428,5.118057
17:00:43, Room_125, 3.336898, (69.2  1.6  131.0), (70.3  0.4  133.9), Table, 4.473709,5.114059
17:00:43, Room_125, 3.267397, (69.2  1.6  131.0), (70.2  0.4  133.8), Table, 4.596848,4.944016
17:00:43, Room_125, 3.284045, (69.1  1.6  131.0), (70.2  0.4  133.9), Table, 4.534866,5.060699
17:00:43, Room_125, 3.380531, (69.2  1.6  131.0), (70.0  0.4  134.0), Table, 4.570251,4.626419
17:00:43, Room_125, 3.471547, (69.2  1.6  131.0), (69.6  0.4  134.2), Table, 4.727798,5.383362
17:00:43, Room_125, 5.063335, (69.2  1.6  131.0), (69.1  0.1  135.8), w3, 4.677505,4.773132
17:00:43, Room_125, 5.090889, (69.2  1.6  131.0), (68.6  0.2  135.8), w3, 4.523956,4.829468
17:00:44, Room_125, 5.001401, (69.2  1.6  131.0), (68.3  0.7  135.8), w3, 4.472153,5.246735
17:00:44, Room_125, 5.140083, (69.2  1.6  131.0), (67.7  0.6  135.8), w3, 4.487717,4.916702
17:00:44, Room_125, 5.13473, (69.2  1.6  131.0), (67.8  0.5  135.8), w3, 4.36528,4.914536
17:00:44, Room_125, 5.190185, (69.2  1.6  131.0), (67.6  0.5  135.8), w3, 4.364151,4.852921
17:00:44, Room_125, 5.156393, (69.2  1.6  131.0), (67.8  0.5  135.8), w3, 4.460541,5.022171
17:00:44, Room_125, 5.158117, (69.2  1.6  131.0), (67.8  0.5  135.8), w3, 4.397003,4.848541
17:00:44, Room_125, 5.236538, (69.2  1.6  131.0), (67.8  0.1  135.8), w3, 4.404938,4.819077
17:00:44, Room_125, 2.604121, (69.2  1.6  131.0), (69.2  0.5  133.3), Car_04, 3.855469,4.362747
17:00:44, Room_125, 2.686265, (69.2  1.6  131.0), (69.2  0.6  133.4), Car_04, 4.576355,4.55043
17:00:44, Room_125, 1.815089, (69.1  1.6  131.0), (69.0  0.8  132.6), Dinosaur_01, 4.04747,4.722885
17:00:44, Room_125, 1.811072, (69.1  1.6  131.0), (69.0  0.8  132.6), Dinosaur_01, 4.305084,4.937744
17:00:44, Room_125, 1.748503, (69.1  1.6  131.0), (69.0  0.8  132.5), Dinosaur_01, 3.974579,4.877441
17:00:44, Room_125, 1.738442, (69.1  1.6  131.0), (69.0  0.8  132.5), Dinosaur_01, 4.155823,4.822144
17:00:44, Room_125, 1.733402, (69.1  1.6  131.0), (69.0  0.8  132.5), Dinosaur_01, 4.174713,4.7771
17:00:44, Room_125, 1.842737, (69.1  1.6  131.0), (69.1  0.8  132.6), Dinosaur_01, 4.300003,4.934967
17:00:44, Room_125, 1.839553, (69.1  1.6  131.0), (69.0  0.8  132.6), Dinosaur_01, 4.263641,4.792908
17:00:44, Room_125, 1.707091, (69.1  1.6  131.0), (68.9  0.8  132.5), Dinosaur_01, 4.195557,5.132248
17:00:44, Room_125, 2.793463, (69.1  1.6  131.0), (68.8  0.4  133.5), Table, 4.153702,4.727051
17:00:44, Room_125, 2.879973, (69.1  1.6  131.0), (68.7  0.4  133.6), Table, 4.314346,5.055237
17:00:44, Room_125, 1.878906, (69.2  1.6  131.0), (69.0  0.8  132.7), Dinosaur_01, 4.044952,4.651321
17:00:44, Room_125, 1.88481, (69.2  1.6  131.0), (69.0  0.8  132.7), Dinosaur_01, 4.324524,4.644379
17:00:44, Room_125, 1.852233, (69.2  1.6  131.0), (69.0  0.8  132.6), Dinosaur_01, 4.409668,4.540298
17:00:44, Room_125, 1.862321, (69.2  1.6  131.0), (69.0  0.8  132.6), Dinosaur_01, 4.369553,4.555191
17:00:44, Room_125, 1.955691, (69.2  1.6  131.0), (69.0  0.8  132.8), Dinosaur_01, 3.924698,4.556549
17:00:44, Room_125, 1.925575, (69.2  1.6  131.0), (69.0  0.8  132.7), Dinosaur_01, 4.051224,4.598511
17:00:44, Room_125, 2.812595, (69.2  1.6  131.0), (69.1  0.6  133.6), Car_04, 4.258316,5.037201
17:00:44, Room_125, 4.644146, (69.2  1.6  131.0), (69.3  0.1  135.4), Floor 1, 4.393768,4.690048
17:00:44, Room_125, 3.161567, (69.2  1.6  131.0), (69.3  0.4  133.9), Table, 4.484009,4.298874
17:00:44, Room_125, 3.504529, (69.2  1.6  131.0), (69.3  0.4  134.3), Table, 4.297485,4.692856
17:00:44, Room_125, 3.346329, (69.2  1.6  131.0), (69.2  0.4  134.1), Table, 4.347214,4.435608
17:00:44, Room_125, 2.803677, (69.1  1.6  131.0), (69.0  0.6  133.6), Car_04, 4.539017,4.633224
17:00:44, Room_125, 2.813898, (69.2  1.6  131.0), (69.2  0.6  133.6), Car_04, 4.410172,4.932037
17:00:44, Room_125, 2.59591, (69.2  1.6  131.0), (69.2  0.6  133.4), Car_04, 4.532654,4.461899
17:00:45, Room_125, 3.063903, (69.1  1.6  131.0), (70.5  0.4  133.5), Table, 4.189819,4.973007
17:00:45, Room_125, 2.978127, (69.2  1.6  131.0), (70.5  0.5  133.4), WoodenTrain_01_Wagon_01, 4.495453,5.349396
17:00:45, Room_125, 2.911588, (69.2  1.6  131.0), (70.6  0.5  133.3), WoodenTrain_01_Wagon_01, 4.396576,5.048157
17:00:45, Room_125, 2.896228, (69.2  1.6  131.0), (70.6  0.6  133.3), WoodenTrain_01_Wagon_01, 4.562012,5.024628
17:00:45, Room_125, 2.907751, (69.2  1.6  131.0), (70.5  0.6  133.3), WoodenTrain_01_Wagon_01, 4.383591,4.689743
17:00:45, Room_125, 2.914785, (69.2  1.6  131.0), (70.5  0.6  133.3), WoodenTrain_01_Wagon_01, 4.481003,4.640472
17:00:45, Room_125, 3.015976, (69.2  1.6  131.0), (70.7  0.6  133.4), WoodenTrain_01_Wagon_01, 4.634628,4.899704
17:00:45, Room_125, 2.97367, (69.2  1.6  131.0), (70.6  0.6  133.4), WoodenTrain_01_Wagon_01, 4.623016,4.846619
17:00:45, Room_125, 2.921523, (69.2  1.6  131.0), (70.5  0.6  133.3), WoodenTrain_01_Wagon_01, 4.383163,4.714737
17:00:45, Room_125, 2.947926, (69.2  1.6  131.0), (70.5  0.5  133.3), WoodenTrain_01_Wagon_01, 4.422333,4.892181
17:00:45, Room_125, 2.918206, (69.2  1.6  131.0), (70.6  0.6  133.3), WoodenTrain_01_Wagon_01, 4.404175,4.373199
17:00:45, Room_125, 3.775868, (69.2  1.6  131.0), (71.1  0.4  134.0), Table, 4.513306,4.667007
17:00:45, Room_125, 3.085849, (69.2  1.6  131.0), (70.7  0.6  133.5), WoodenTrain_01_Wagon_01, 4.204758,4.625977
17:00:45, Room_125, 2.944969, (69.2  1.6  131.0), (70.8  0.6  133.2), WoodenTrain_01_Wagon_01, 4.470932,4.903839
17:00:45, Room_125, 2.276129, (69.2  1.6  131.0), (70.6  0.7  132.5), Dollhouse_01, 4.626541,4.924255
17:00:45, Room_125, 3.466048, (69.2  1.6  131.0), (71.4  0.4  133.3), Table, 4.31311,4.837921
17:00:45, Room_125, 2.304778, (69.2  1.6  131.0), (70.7  0.7  132.5), Dollhouse_01, 4.452271,5.32132
17:00:45, Room_125, 2.392842, (69.2  1.6  131.0), (70.9  0.7  132.5), Dollhouse_01, 4.585342,4.85582
17:00:45, Room_125, 2.260974, (69.2  1.6  131.0), (70.8  0.7  132.4), Dollhouse_01, 4.505356,5.068893
17:00:45, Room_125, 3.047171, (69.2  1.6  131.0), (71.1  0.4  133.1), Table, 4.468369,5.065277
17:00:45, Room_125, 3.097541, (69.2  1.6  131.0), (71.1  0.4  133.1), Table, 4.278381,4.786713
17:00:45, Room_125, 2.892275, (69.2  1.6  131.0), (70.9  0.4  133.0), Table, 4.347137,5.086548
17:00:45, Room_125, 2.287148, (69.2  1.6  131.0), (70.7  0.6  132.4), Dollhouse_01, 4.71698,5.115997
17:00:45, Room_125, 2.274876, (69.2  1.6  131.0), (70.8  0.7  132.3), Dollhouse_01, 4.651474,4.460938
17:00:45, Room_125, 2.293701, (69.2  1.6  131.0), (70.8  0.6  132.3), Dollhouse_01, 4.626495,4.775955
17:00:45, Room_125, 2.538558, (69.2  1.6  130.9), (71.0  0.5  132.4), Dollhouse_01, 4.470367,5.151993
17:00:45, Room_125, 2.301413, (69.2  1.6  131.0), (70.7  0.6  132.4), Dollhouse_01, 4.152756,4.826706
17:00:45, Room_125, 2.329353, (69.2  1.6  131.0), (70.6  0.6  132.5), Dollhouse_01, 4.417053,5.01355
17:00:45, Room_125, 2.693335, (69.2  1.6  131.0), (70.8  0.4  132.7), Table, 4.68924,4.927765
17:00:46, Room_125, 4.259799, (69.2  1.6  131.0), (68.7  0.1  134.9), Floor 1, 4.365875,4.754608
17:00:46, Room_125, 3.177125, (69.2  1.6  131.0), (68.8  0.4  133.9), Table, 4.279373,4.564713
17:00:46, Room_125, 4.433084, (69.2  1.6  131.0), (68.5  0.1  135.1), Floor 1, 4.104691,4.68631
17:00:46, Room_125, 4.377976, (69.2  1.6  131.0), (68.5  0.1  135.0), Floor 1, 4.218781,4.767609
17:00:46, Room_125, 4.169, (69.2  1.6  131.0), (68.3  0.1  134.8), Floor 1, 4.246094,4.706436
17:00:46, Room_125, 4.111166, (69.2  1.6  131.0), (68.5  0.1  134.7), Floor 1, 4.318161,4.491913
17:00:46, Room_125, 4.082124, (69.2  1.6  131.0), (68.4  0.1  134.7), Floor 1, 4.533142,5.054337
17:00:46, Room_125, 4.491403, (69.2  1.6  131.0), (68.7  0.1  135.2), Floor 1, 3.986694,5.029541
17:00:46, Room_125, 2.869951, (69.2  1.6  131.0), (68.9  0.5  133.6), Car_04, 4.14772,4.406219
17:00:46, Room_125, 2.782434, (69.2  1.6  131.0), (69.0  0.5  133.5), Car_04, 4.142593,4.756775
17:00:46, Room_125, 2.073611, (69.2  1.6  131.0), (69.1  0.8  132.9), Dinosaur_01, 4.179459,4.451019
17:00:46, Room_125, 1.950614, (69.1  1.6  131.0), (68.9  0.8  132.7), Dinosaur_01, 4.248276,4.766739
17:00:46, Room_125, 2.692104, (69.1  1.6  131.0), (69.1  0.6  133.5), Car_04, 4.291,4.574402
17:00:46, Room_125, 2.082279, (69.1  1.6  131.0), (69.0  0.8  132.9), Dinosaur_01, 4.375916,4.64389
17:00:46, Room_125, 2.586349, (69.2  1.6  131.0), (69.2  0.5  133.3), Car_04, 4.360611,4.772522
17:00:46, Room_125, 2.565619, (69.2  1.6  131.0), (69.2  0.5  133.3), Car_04, 4.549988,4.59819
17:00:46, Room_125, 2.043293, (69.1  1.6  131.0), (69.0  0.8  132.8), Dinosaur_01, 4.414368,4.665558
17:00:46, Room_125, 2.076676, (69.1  1.6  131.0), (69.0  0.8  132.9), Dinosaur_01, 4.328201,4.638214
17:00:46, Room_125, 2.024135, (69.1  1.6  131.0), (69.0  0.8  132.8), Dinosaur_01, 4.399963,4.626801
17:00:46, Room_125, 3.113319, (69.1  1.6  131.0), (68.8  0.4  133.8), Table, 4.449966,4.631454
17:00:46, Room_125, 3.022954, (69.1  1.6  131.0), (68.8  0.4  133.7), Table, 4.438187,4.62529
17:00:46, Room_125, 3.01321, (69.1  1.6  131.0), (68.9  0.4  133.7), Table, 4.497391,4.60878
17:00:46, Room_125, NO_ITEMS, , , , 4.338577  4.638306
17:00:46, Room_125, NO_ITEMS, , , , 4.401016  4.356506
17:00:46, Room_125, NO_ITEMS, , , , 4.450684  4.574524
17:00:46, Room_125, NO_ITEMS, , , , 4.423462  4.642532
17:00:46, Room_125, NO_ITEMS, , , , 4.302521  4.427673
17:00:46, Room_125, NO_ITEMS, , , , 4.456802  4.731934
17:00:46, Room_125, NO_ITEMS, , , , 4.10025  4.691269
17:00:46, Room_125, NO_ITEMS, , , , 4.045471  4.698074
17:00:46, Room_125, NO_ITEMS, , , , 4.149445  4.634644
17:00:46, Room_125, NO_ITEMS, , , , 4.063416  4.304489
17:00:46, Room_125, NO_ITEMS, , , , 4.164978  4.505463
17:00:46, Room_125, NO_ITEMS, , , , 4.152527  4.359772
17:00:46, Room_125, NO_ITEMS, , , , 4.134079  4.598419
17:00:46, Room_125, NO_ITEMS, , , , 4.505539  4.635056
17:00:46, Room_125, NO_ITEMS, , , , 4.343903  4.376724
17:00:47, Room_125, NO_ITEMS, , , , 4.402374  4.776077
17:00:47, Room_125, NO_ITEMS, , , , 4.229721  4.38002
17:00:47, Room_125, NO_ITEMS, , , , 4.332748  4.861862
17:00:47, Room_125, NO_ITEMS, , , , 4.324707  4.783371
17:00:47, Room_125, NO_ITEMS, , , , 4.527863  4.700089
17:00:47, Room_125, NO_ITEMS, , , , 4.314072  4.500717
17:00:47, Room_125, NO_ITEMS, , , , 4.530853  4.812378
17:00:47, Room_125, NO_ITEMS, , , , 4.558975  4.613251
17:00:47, Room_125, NO_ITEMS, , , , 4.536926  4.699265
17:00:47, Room_125, NO_ITEMS, , , , 4.528625  4.686996
17:00:47, Room_125, NO_ITEMS, , , , 4.466187  4.664291
17:00:47, Room_125, NO_ITEMS, , , , 4.496017  4.759674
17:00:47, Room_125, NO_ITEMS, , , , 4.54187  4.611069
17:00:47, Room_125, NO_ITEMS, , , , 4.476486  4.620529
17:00:47, Room_125, NO_ITEMS, , , , 4.651779  4.963486
17:00:47, Room_125, NO_ITEMS, , , , 4.615997  5.015717
17:00:47, Room_125, NO_ITEMS, , , , 4.585037  4.826843
17:00:47, Room_125, NO_ITEMS, , , , 4.600693  4.797729
17:00:47, Room_125, NO_ITEMS, , , , 4.529831  4.620789
17:00:47, Room_125, NO_ITEMS, , , , 4.512451  4.872711
17:00:47, Room_125, NO_ITEMS, , , , 4.417282  4.850433
17:00:47, Room_125, NO_ITEMS, , , , 4.515945  4.8302
17:00:47, Room_125, NO_ITEMS, , , , 4.483093  4.721436
17:00:47, Room_125, NO_ITEMS, , , , 4.445526  4.690948
17:00:47, Room_125, NO_ITEMS, , , , 4.484619  4.756302
17:00:47, Room_125, NO_ITEMS, , , , 4.449585  4.814026
17:00:47, Room_125, NO_ITEMS, , , , 4.618866  4.629486
17:00:47, Room_125, NO_ITEMS, , , , 4.360611  4.793594
17:00:47, Room_125, NO_ITEMS, , , , 4.501572  4.633301
17:00:48, Room_125, NO_ITEMS, , , , 4.452988  4.60939
17:00:48, Room_125, NO_ITEMS, , , , 4.438019  4.459442
17:00:48, Room_125, NO_ITEMS, , , , 4.395523  4.488159
17:00:48, Room_125, NO_ITEMS, , , , 4.140747  4.637756
17:00:48, Room_125, NO_ITEMS, , , , 4.298447  4.61731
17:00:48, Room_125, NO_ITEMS, , , , 4.361099  4.585342
17:00:48, Room_125, NO_ITEMS, , , , 4.356339  4.693573
17:00:48, Room_125, NO_ITEMS, , , , 4.353271  4.623535
17:00:48, Room_125, NO_ITEMS, , , , 4.309555  4.663605
17:00:48, Room_125, NO_ITEMS, , , , 4.368835  4.483337
17:00:48, Room_125, NO_ITEMS, , , , 4.383713  4.495255
17:00:48, Room_125, NO_ITEMS, , , , 4.221466  4.600723
17:00:48, Room_125, NO_ITEMS, , , , 4.382553  4.587982
17:00:48, Room_125, NO_ITEMS, , , , 4.346451  4.587479
17:00:48, Room_125, NO_ITEMS, , , , 4.338806  4.587341
17:00:48, Room_125, NO_ITEMS, , , , 4.342545  4.471817
17:00:48, Room_125, NO_ITEMS, , , , 4.340317  4.673462
17:00:48, Room_125, NO_ITEMS, , , , 4.345413  4.394836
17:00:48, Room_125, NO_ITEMS, , , , 4.346024  4.477264
17:00:48, Room_125, NO_ITEMS, , , , 4.330505  4.602341
17:00:48, Room_125, NO_ITEMS, , , , 4.479919  4.624481
17:00:48, Room_125, NO_ITEMS, , , , 4.414307  4.582047


17:00:48, Room_126, 8.079506, (69.2  1.6  130.9), (73.7  -0.1  137.4), Main_floor, 4.341919,4.845093
17:00:49, Room_126, NO_ITEMS, , , , 4.248825  4.49054
17:00:49, Room_126, NO_ITEMS, , , , 4.258926  4.440781
17:00:49, Room_126, NO_ITEMS, , , , 4.180008  4.451797
17:00:49, Room_126, NO_ITEMS, , , , 4.292801  4.423401
17:00:49, Room_126, NO_ITEMS, , , , 4.310211  4.457901
17:00:49, Room_126, NO_ITEMS, , , , 4.28067  4.546753
17:00:49, Room_126, NO_ITEMS, , , , 4.335663  4.491577
17:00:49, Room_126, NO_ITEMS, , , , 4.279678  4.481506
17:00:49, Room_126, NO_ITEMS, , , , 4.239471  4.369919
17:00:49, Room_126, NO_ITEMS, , , , 4.278915  4.53244
17:00:49, Room_126, NO_ITEMS, , , , 4.187332  4.409042
17:00:49, Room_126, NO_ITEMS, , , , -1  4.027802
17:00:50, Room_126, NO_ITEMS, , , , -1  4.556381
17:00:50, Room_126, NO_ITEMS, , , , 4.160568  4.439209
17:00:50, Room_126, NO_ITEMS, , , , 4.075256  4.426025
17:00:50, Room_126, NO_ITEMS, , , , 4.034775  4.424377
17:00:50, Room_126, NO_ITEMS, , , , 4.126358  4.76265
17:00:50, Room_126, NO_ITEMS, , , , 4.223343  4.502014
17:00:50, Room_126, NO_ITEMS, , , , 4.310989  4.644287
17:00:50, Room_126, NO_ITEMS, , , , 4.241913  4.485886
17:00:50, Room_126, NO_ITEMS, , , , 4.225861  4.59491
17:00:50, Room_126, NO_ITEMS, , , , 4.294479  4.563858
17:00:50, Room_126, NO_ITEMS, , , , 4.279724  4.644989
17:00:50, Room_126, NO_ITEMS, , , , 4.380722  4.590942
17:00:50, Room_126, NO_ITEMS, , , , 4.255341  4.504456
17:00:50, Room_126, NO_ITEMS, , , , 4.151093  4.333466
17:00:50, Room_126, NO_ITEMS, , , , 4.173569  4.184586
17:00:50, Room_126, NO_ITEMS, , , , 4.293411  4.398697
17:00:50, Room_126, NO_ITEMS, , , , 4.234924  4.39563
17:00:51, Room_126, NO_ITEMS, , , , 4.146545  4.52356
17:00:51, Room_126, NO_ITEMS, , , , 4.019028  4.413956
17:00:51, Room_126, NO_ITEMS, , , , 4.238327  4.394669
17:00:51, Room_126, NO_ITEMS, , , , 3.866333  4.417603
17:00:51, Room_126, NO_ITEMS, , , , 4.139618  4.461075
17:00:51, Room_126, NO_ITEMS, , , , 4.374924  4.695526
17:00:51, Room_126, NO_ITEMS, , , , 4.222626  4.199188
17:00:51, Room_126, NO_ITEMS, , , , 4.489426  4.248001
17:00:51, Room_126, NO_ITEMS, , , , 4.451157  4.416458
17:00:51, Room_126, NO_ITEMS, , , , 4.256058  4.517166
17:00:51, Room_126, NO_ITEMS, , , , 4.183578  4.385162
17:00:51, Room_126, NO_ITEMS, , , , 4.18306  4.433167
17:00:51, Room_126, NO_ITEMS, , , , 4.064377  4.516083
17:00:51, Room_126, NO_ITEMS, , , , 4.070206  4.514847
17:00:51, Room_126, NO_ITEMS, , , , 4.039597  4.482742
17:00:51, Room_126, NO_ITEMS, , , , 3.93222  4.286591
17:00:51, Room_126, NO_ITEMS, , , , 4.207977  4.384293
17:00:51, Room_126, NO_ITEMS, , , , 3.972305  4.434845
17:00:51, Room_126, NO_ITEMS, , , , 4.028503  4.351624
17:00:51, Room_126, NO_ITEMS, , , , 3.846786  3.998108
17:00:51, Room_126, NO_ITEMS, , , , 3.525085  4.323776
17:00:51, Room_126, NO_ITEMS, , , , 3.771469  4.184189
17:00:51, Room_126, NO_ITEMS, , , , 3.761215  4.078644
17:00:51, Room_126, NO_ITEMS, , , , 3.692337  4.062393
17:00:51, Room_126, NO_ITEMS, , , , 3.731674  4.064301
17:00:51, Room_126, NO_ITEMS, , , , 3.466202  4.07901
17:00:51, Room_126, NO_ITEMS, , , , 3.528152  3.788254
17:00:51, Room_126, NO_ITEMS, , , , 3.62323  3.845093
17:00:51, Room_126, NO_ITEMS, , , , 3.635559  3.792831
17:00:51, Room_126, NO_ITEMS, , , , 3.512634  3.846069
17:00:52, Room_126, NO_ITEMS, , , , 3.541656  3.871658
17:00:52, Room_126, NO_ITEMS, , , , 3.506638  3.902298
17:00:52, Room_126, NO_ITEMS, , , , 3.255859  3.864365
17:00:52, Room_126, NO_ITEMS, , , , 3.609787  3.868118
17:00:52, Room_126, NO_ITEMS, , , , 3.557877  4.022247
17:00:52, Room_126, NO_ITEMS, , , , 3.594803  3.873993
17:00:52, Room_126, NO_ITEMS, , , , 3.514023  3.971893
17:00:52, Room_126, NO_ITEMS, , , , 3.506546  3.888184
17:00:52, Room_126, NO_ITEMS, , , , 3.547165  3.953842
17:00:52, Room_126, NO_ITEMS, , , , 3.694336  3.880737
17:00:52, Room_126, NO_ITEMS, , , , 3.766022  3.82869
17:00:52, Room_126, NO_ITEMS, , , , 3.748184  4.044907
17:00:52, Room_126, NO_ITEMS, , , , 3.624969  4.043152
17:00:52, Room_126, NO_ITEMS, , , , 3.725296  3.453949
17:00:52, Room_126, NO_ITEMS, , , , 3.889343  3.729202
17:00:52, Room_126, NO_ITEMS, , , , 3.847092  3.804214
17:00:52, Room_126, NO_ITEMS, , , , 3.703537  3.80928
17:00:52, Room_126, NO_ITEMS, , , , 3.650482  4.102676
17:00:52, Room_126, NO_ITEMS, , , , 3.719391  4.080673
17:00:52, Room_126, NO_ITEMS, , , , 3.457031  4.006531
17:00:52, Room_126, NO_ITEMS, , , , 3.561768  3.896057
17:00:52, Room_126, NO_ITEMS, , , , 3.640427  4.183014
17:00:52, Room_126, NO_ITEMS, , , , 3.754318  4.09201
17:00:52, Room_126, NO_ITEMS, , , , 3.651138  3.934875
17:00:52, Room_126, NO_ITEMS, , , , 3.68515  3.94574
17:00:52, Room_126, NO_ITEMS, , , , 3.789871  3.888855
17:00:53, Room_126, NO_ITEMS, , , , 3.950027  3.976761
