Time, Distance, Subject Coord, Item Coord, Item, Pupil Size(left right)
3/15/2024 4:10:48 PM,3.450969, (61.8  1.6  132.0), (60.1  0.1  134.6), Floor 1, 3.583527  3.427902
3/15/2024 4:10:48 PM,3.442173, (61.8  1.6  132.0), (60.1  0.1  134.6), Floor 1, 3.554062  3.348267
3/15/2024 4:10:48 PM,3.420285, (61.8  1.6  132.0), (60.1  0.1  134.5), Floor 1, 3.447144  3.501923
3/15/2024 4:10:48 PM,3.453493, (61.8  1.6  132.0), (60.1  0.1  134.6), Floor 1, 3.435486  3.417236
3/15/2024 4:10:48 PM,3.394501, (61.8  1.6  132.0), (60.3  0.1  134.6), Floor 1, 3.49884  3.481644
3/15/2024 4:10:48 PM,3.559874, (61.8  1.6  132.0), (60.6  0.1  135.0), Floor 1, 3.559921  3.417847
3/15/2024 4:10:48 PM,3.582327, (61.8  1.6  132.0), (60.9  0.1  135.1), Floor 1, 3.61644  3.248337
3/15/2024 4:10:48 PM,3.621688, (61.8  1.6  132.0), (61.2  0.1  135.2), Floor 1, 3.587234  3.405396
3/15/2024 4:10:48 PM,3.701236, (61.8  1.6  132.0), (61.6  0.1  135.4), Floor 1, 3.510513  3.436966
3/15/2024 4:10:48 PM,3.800994, (61.8  1.6  132.0), (61.6  0.1  135.5), Floor 1, 3.457764  3.466614
3/15/2024 4:10:48 PM,3.624424, (61.8  1.6  132.0), (61.5  0.1  135.3), Floor 1, 3.583038  3.62326
3/15/2024 4:10:48 PM,3.626698, (61.8  1.6  132.0), (61.6  0.1  135.3), Floor 1, 3.757324  3.515411
3/15/2024 4:10:48 PM,3.649896, (61.8  1.6  132.0), (61.6  0.1  135.3), Floor 1, 3.734344  3.503448
3/15/2024 4:10:48 PM,3.621753, (61.8  1.6  132.0), (61.6  0.1  135.3), Floor 1, 3.672501  3.506805
3/15/2024 4:10:48 PM,3.636093, (61.8  1.6  132.0), (61.6  0.1  135.3), Floor 1, 3.482956  3.461334
3/15/2024 4:10:48 PM,3.639209, (61.8  1.6  132.0), (61.6  0.1  135.3), Floor 1, 3.613602  3.561218
3/15/2024 4:10:48 PM,3.657351, (61.8  1.6  132.0), (61.7  0.1  135.3), Floor 1, 3.576843  3.589874
3/15/2024 4:10:48 PM,3.626801, (61.8  1.6  132.0), (61.7  0.1  135.3), Floor 1, 3.673828  3.538422
3/15/2024 4:10:48 PM,3.6653, (61.8  1.6  132.0), (61.8  0.1  135.3), Floor 1, 3.663864  3.543991
3/15/2024 4:10:48 PM,3.669945, (61.8  1.6  132.0), (61.8  0.1  135.3), Floor 1, 3.749039  3.518539
3/15/2024 4:10:48 PM,3.621603, (61.8  1.6  132.0), (61.8  0.1  135.3), Floor 1, 3.710861  3.544571
3/15/2024 4:10:48 PM,3.678123, (61.8  1.6  132.0), (61.8  0.1  135.3), Floor 1, 3.673248  3.539764
3/15/2024 4:10:48 PM,3.662666, (61.8  1.6  132.0), (61.8  0.1  135.3), Floor 1, 3.796066  3.470062
3/15/2024 4:10:48 PM,3.676672, (61.8  1.6  132.0), (61.9  0.1  135.3), Floor 1, 4.048264  3.499084
3/15/2024 4:10:49 PM,2.979371, (61.8  1.6  132.0), (62.0  0.1  134.5), Floor 1, 3.913025  -1
3/15/2024 4:10:49 PM,2.937921, (61.8  1.6  132.0), (62.0  0.1  134.5), Floor 1, 3.887985  3.338394
3/15/2024 4:10:49 PM,2.848741, (61.7  1.6  132.0), (61.9  0.1  134.4), Floor 1, 3.795914  3.715851
3/15/2024 4:10:49 PM,2.84849, (61.8  1.6  132.0), (62.0  0.1  134.4), Floor 1, 3.787094  3.71312
3/15/2024 4:10:49 PM,2.935867, (61.8  1.6  132.0), (62.0  0.1  134.5), Floor 1, 3.830612  3.769623
3/15/2024 4:10:49 PM,2.898818, (61.8  1.6  132.0), (61.9  0.1  134.5), Floor 1, 3.555969  3.737335
3/15/2024 4:10:49 PM,2.846635, (61.8  1.6  132.0), (61.9  0.1  134.4), Floor 1, 3.568115  3.724136
3/15/2024 4:10:49 PM,2.897097, (61.8  1.6  132.0), (61.9  0.1  134.5), Floor 1, 3.666656  3.687744
3/15/2024 4:10:49 PM,2.891148, (61.7  1.6  132.0), (62.0  0.1  134.4), Floor 1, 3.634048  3.568665
3/15/2024 4:10:49 PM,3.066592, (61.8  1.6  132.0), (61.8  0.1  134.7), Floor 1, 3.543152  3.735153
3/15/2024 4:10:49 PM,2.943465, (61.8  1.6  132.0), (61.8  0.1  134.5), Floor 1, 3.744675  3.813599
3/15/2024 4:10:49 PM,3.01313, (61.8  1.6  132.0), (61.8  0.1  134.6), Floor 1, 3.811722  3.831894
3/15/2024 4:10:49 PM,2.993528, (61.7  1.6  132.0), (61.8  0.1  134.6), Floor 1, 3.831833  3.844513
3/15/2024 4:10:49 PM,3.03952, (61.7  1.6  132.0), (61.8  0.1  134.6), Floor 1, 3.848114  3.880646
3/15/2024 4:10:49 PM,2.987609, (61.7  1.6  132.0), (61.8  0.1  134.6), Floor 1, 3.938049  3.636963
3/15/2024 4:10:49 PM,2.973387, (61.7  1.6  132.0), (61.8  0.1  134.5), Floor 1, 3.91539  3.866669
3/15/2024 4:10:49 PM,2.958972, (61.7  1.6  132.0), (61.7  0.1  134.5), Floor 1, 3.905838  3.922668
3/15/2024 4:10:49 PM,2.890154, (61.7  1.6  132.0), (61.8  0.1  134.4), Floor 1, 3.798157  3.613739
3/15/2024 4:10:49 PM,2.877305, (61.8  1.6  132.0), (61.7  0.1  134.4), Floor 1, 3.868469  3.576172
3/15/2024 4:10:49 PM,2.880066, (61.8  1.6  132.0), (61.6  0.1  134.4), Floor 1, 3.945084  3.721909
3/15/2024 4:10:49 PM,2.904838, (61.8  1.6  132.0), (61.6  0.1  134.5), Floor 1, 3.875778  3.65535
3/15/2024 4:10:49 PM,2.923992, (61.8  1.6  132.0), (61.6  0.1  134.5), Floor 1, 3.834412  3.79277
3/15/2024 4:10:49 PM,2.90294, (61.8  1.6  132.0), (61.6  0.1  134.5), Floor 1, 3.826843  3.826447
3/15/2024 4:10:49 PM,2.847618, (61.8  1.6  132.0), (61.6  0.1  134.4), Floor 1, 3.838562  3.492706
3/15/2024 4:10:49 PM,2.937524, (61.8  1.6  132.0), (61.5  0.1  134.5), Floor 1, 3.924957  3.628372
3/15/2024 4:10:49 PM,2.998703, (61.8  1.6  132.0), (61.5  0.1  134.6), Floor 1, 3.954178  3.644791
3/15/2024 4:10:49 PM,3.110366, (61.8  1.6  132.0), (61.2  0.1  134.7), Floor 1, 3.869995  3.699493
3/15/2024 4:10:49 PM,3.174892, (61.8  1.6  132.0), (61.0  0.1  134.7), Floor 1, 3.852295  3.830246
3/15/2024 4:10:49 PM,3.450131, (61.7  1.6  132.0), (60.8  0.1  134.9), Floor 1, 3.885239  3.648331
3/15/2024 4:10:49 PM,3.659543, (61.7  1.6  132.0), (60.5  0.1  135.1), Floor 1, 3.904526  3.782196
3/15/2024 4:10:49 PM,3.710131, (61.8  1.6  132.0), (60.2  0.1  135.0), Floor 1, 3.906662  3.896255
3/15/2024 4:10:49 PM,3.883745, (61.8  1.6  132.0), (59.8  0.1  135.0), Floor 1, 3.977173  3.833176
3/15/2024 4:10:49 PM,3.902875, (61.7  1.6  132.0), (59.6  0.1  134.9), Floor 1, 3.957703  3.87294
3/15/2024 4:10:49 PM,4.155525, (61.7  1.6  132.0), (59.1  0.1  134.8), Floor 1, 4.07196  3.660263
3/15/2024 4:10:49 PM,4.099452, (61.7  1.6  132.0), (59.0  0.1  134.6), Floor 1, 4.184738  3.838608
3/15/2024 4:10:49 PM,4.267455, (61.7  1.6  132.0), (58.5  0.1  134.4), Floor 1, 4.12738  3.444702
3/15/2024 4:10:49 PM,4.191466, (61.7  1.6  132.0), (58.4  0.1  134.0), Floor 1, 4.132843  3.25206
3/15/2024 4:10:49 PM,3.425783, (61.7  1.6  132.0), (58.9  0.3  133.5), Bucket_01, 4.129959  3.415802
3/15/2024 4:10:49 PM,3.457443, (61.7  1.6  132.0), (58.9  0.3  133.4), Bucket_01, 4.085648  3.31488
3/15/2024 4:10:49 PM,3.445239, (61.7  1.6  132.0), (58.9  0.3  133.4), Bucket_01, 4.029785  3.550247
3/15/2024 4:10:49 PM,3.487965, (61.7  1.6  132.0), (58.9  0.2  133.4), Bucket_01, 3.777908  3.226898
3/15/2024 4:10:49 PM,3.668949, (61.7  1.6  132.0), (58.7  0.1  133.4), Floor 1, 4.00293  3.460144
3/15/2024 4:10:49 PM,3.529875, (61.7  1.6  132.0), (58.9  0.1  133.4), Bucket_01, 4.016998  3.574615
3/15/2024 4:10:49 PM,3.516372, (61.7  1.6  132.0), (58.9  0.1  133.5), Bucket_01, 4.062317  3.84198
3/15/2024 4:10:49 PM,3.6445, (61.7  1.6  132.0), (58.7  0.1  133.4), Bucket_01, 4.325562  3.385971
3/15/2024 4:10:49 PM,2.133389, (61.7  1.6  132.0), (60.1  0.2  131.8), Boat_01, 2.759293  -1
3/15/2024 4:10:49 PM,2.837187, (61.7  1.6  132.0), (59.4  0.1  131.7), Main_floor, 3.691208  -1
3/15/2024 4:10:50 PM,2.773434, (61.7  1.6  132.0), (59.5  0.1  131.4), Main_floor, 3.891556  3.520599
3/15/2024 4:10:50 PM,2.51994, (61.7  1.6  132.0), (59.9  0.1  131.3), Main_floor, 4.128235  2.952545
3/15/2024 4:10:50 PM,2.527422, (61.7  1.6  132.0), (59.9  0.1  131.1), Main_floor, 4.151245  2.84848
3/15/2024 4:10:50 PM,2.325985, (61.7  1.6  132.0), (60.4  0.1  130.9), Main_floor, 3.765656  3.885544
3/15/2024 4:10:50 PM,2.324728, (61.7  1.6  131.9), (60.4  0.1  130.8), Main_floor, 3.904236  2.837891
3/15/2024 4:10:50 PM,2.249472, (61.7  1.6  131.9), (60.4  0.1  131.0), Main_floor, 4.230087  2.865372
3/15/2024 4:10:50 PM,2.267673, (61.7  1.6  131.9), (60.4  0.1  131.0), Main_floor, 4.026779  3.120239
3/15/2024 4:10:50 PM,2.262824, (61.7  1.6  131.9), (60.3  0.1  131.0), Main_floor, 4.037277  3.299988
3/15/2024 4:10:50 PM,2.220473, (61.7  1.6  131.9), (60.3  0.1  131.2), Main_floor, 3.930313  3.393585
3/15/2024 4:10:50 PM,2.277293, (61.7  1.6  131.9), (60.3  0.1  131.1), Main_floor, 3.990265  3.795059
3/15/2024 4:10:50 PM,2.310344, (61.7  1.6  131.9), (60.2  0.1  131.1), Main_floor, 3.880203  3.705719
3/15/2024 4:10:50 PM,2.250611, (61.7  1.6  131.9), (60.3  0.1  131.1), Main_floor, 3.789124  3.686447
3/15/2024 4:10:50 PM,2.307422, (61.7  1.6  131.9), (60.2  0.1  131.1), Main_floor, 3.843307  3.756271
3/15/2024 4:10:50 PM,2.263685, (61.7  1.6  131.9), (60.3  0.1  131.1), Main_floor, 3.973221  3.645935
3/15/2024 4:10:50 PM,2.305916, (61.7  1.6  131.9), (60.2  0.1  131.1), Main_floor, 3.934082  3.871994
3/15/2024 4:10:50 PM,2.294848, (61.7  1.6  131.9), (60.2  0.1  131.1), Main_floor, 3.979416  3.813568
3/15/2024 4:10:50 PM,2.190578, (61.7  1.6  131.9), (60.4  0.1  131.1), Main_floor, 3.917786  3.646957
3/15/2024 4:10:50 PM,2.036443, (61.7  1.6  131.9), (60.7  0.1  131.1), Main_floor, 4.130676  3.320679
3/15/2024 4:10:50 PM,2.063319, (61.7  1.6  131.9), (60.8  0.1  130.9), Main_floor, 4.108398  3.21582
3/15/2024 4:10:50 PM,2.041158, (61.7  1.6  131.9), (61.0  0.1  130.8), Main_floor, 4.151398  2.946671
3/15/2024 4:10:50 PM,1.967386, (61.7  1.6  131.9), (61.1  0.1  130.8), Main_floor, 4.271362  3.06073
3/15/2024 4:10:50 PM,1.835463, (61.7  1.6  131.9), (61.1  0.1  131.1), Main_floor, 4.097183  3.106384
3/15/2024 4:10:50 PM,1.872025, (61.7  1.6  131.9), (61.0  0.1  131.1), Main_floor, 4.242935  3.235321
3/15/2024 4:10:50 PM,1.939929, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 4.270462  3.402222
3/15/2024 4:10:50 PM,1.942819, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 4.128891  3.667252
3/15/2024 4:10:50 PM,1.955122, (61.7  1.6  131.9), (60.9  0.1  130.9), Main_floor, 4.245178  3.516052
3/15/2024 4:10:50 PM,1.933572, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 4.239716  3.664291
3/15/2024 4:10:50 PM,1.9546, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 4.202438  3.521957
3/15/2024 4:10:50 PM,1.973817, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 4.268951  3.602646
3/15/2024 4:10:50 PM,1.974249, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 3.833969  3.783096
3/15/2024 4:10:50 PM,1.96268, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 3.783936  3.961319
3/15/2024 4:10:50 PM,1.948765, (61.7  1.6  131.9), (61.0  0.1  130.9), Main_floor, 3.903793  3.896347
3/15/2024 4:10:50 PM,1.977166, (61.7  1.6  131.9), (61.0  0.1  130.8), Main_floor, 3.921875  3.946274
3/15/2024 4:10:50 PM,2.002378, (61.7  1.6  131.9), (61.0  0.1  130.8), Main_floor, 4.056641  4.132156
3/15/2024 4:10:50 PM,2.014169, (61.7  1.6  131.9), (61.0  0.1  130.8), Main_floor, 3.736511  4.124619
3/15/2024 4:10:50 PM,1.851462, (61.7  1.6  131.9), (61.2  0.1  130.9), Main_floor, 4.210953  3.891708
3/15/2024 4:10:50 PM,1.744881, (61.7  1.6  131.9), (61.3  0.1  131.1), Main_floor, 4.306702  3.556656
3/15/2024 4:10:50 PM,1.658338, (61.7  1.6  131.9), (61.3  0.1  131.3), Main_floor, 4.207535  3.536697
3/15/2024 4:10:50 PM,1.638112, (61.7  1.6  131.9), (61.4  0.1  131.3), Main_floor, 4.303696  3.564194
3/15/2024 4:10:50 PM,1.611082, (61.7  1.6  131.9), (61.3  0.1  131.5), Main_floor, 4.195221  3.570053
3/15/2024 4:10:50 PM,1.612616, (61.7  1.6  131.9), (61.3  0.1  131.5), Main_floor, 4.28978  3.530655
3/15/2024 4:10:50 PM,1.63387, (61.7  1.6  131.9), (61.3  0.1  131.4), Main_floor, 4.209824  3.791443
3/15/2024 4:10:50 PM,1.675402, (61.7  1.6  131.9), (61.3  0.1  131.3), Main_floor, 4.186966  4.03302
3/15/2024 4:10:50 PM,1.678092, (61.7  1.6  131.9), (61.3  0.1  131.3), Main_floor, 4.378555  3.901932
3/15/2024 4:10:50 PM,1.655806, (61.7  1.5  131.9), (61.2  0.1  131.4), Main_floor, 4.383575  3.709717
3/15/2024 4:10:50 PM,1.671618, (61.7  1.6  131.9), (61.3  0.1  131.3), Main_floor, 4.31572  3.685913
3/15/2024 4:10:50 PM,1.656206, (61.7  1.6  131.9), (61.2  0.1  131.4), Main_floor, 4.267746  3.752792
3/15/2024 4:10:50 PM,1.581003, (61.7  1.5  131.9), (61.2  0.1  131.7), Main_floor, 4.159988  4.083923
3/15/2024 4:10:50 PM,1.534714, (61.7  1.5  131.9), (61.3  0.1  132.0), Floor 1, 4.329391  3.815659
3/15/2024 4:10:50 PM,1.538032, (61.7  1.5  131.9), (61.3  0.1  132.0), Floor 1, 4.310394  4.276886
3/15/2024 4:10:50 PM,1.548466, (61.7  1.5  131.9), (61.4  0.1  132.2), Floor 1, 3.863556  4.333893
3/15/2024 4:10:50 PM,1.563314, (61.7  1.5  131.9), (61.5  0.1  132.3), Floor 1, 4.126907  4.304337
3/15/2024 4:10:50 PM,1.591437, (61.7  1.5  131.9), (61.5  0.1  132.5), Floor 1, 4.101593  4.287643
3/15/2024 4:10:51 PM,1.580141, (61.7  1.5  131.9), (61.5  0.1  132.4), Floor 1, 4.233246  4.376633
3/15/2024 4:10:51 PM,1.575087, (61.7  1.5  131.9), (61.5  0.1  132.4), Floor 1, 4.164627  4.358261
3/15/2024 4:10:51 PM,1.575007, (61.7  1.5  131.9), (61.5  0.1  132.4), Floor 1, 4.133438  4.425537
3/15/2024 4:10:51 PM,1.579377, (61.6  1.5  132.0), (61.5  0.1  132.5), Floor 1, 4.182755  4.269135
3/15/2024 4:10:51 PM,1.584781, (61.6  1.5  132.0), (61.5  0.1  132.5), Floor 1, 4.265808  4.36496
3/15/2024 4:10:51 PM,1.584749, (61.6  1.5  132.0), (61.5  0.1  132.5), Floor 1, 4.210175  4.239395
3/15/2024 4:10:51 PM,1.582734, (61.6  1.5  132.0), (61.5  0.1  132.5), Floor 1, 4.212128  4.289917
3/15/2024 4:10:51 PM,1.587828, (61.6  1.5  132.0), (61.5  0.1  132.5), Floor 1, 4.296875  4.256058
3/15/2024 4:10:51 PM,1.608442, (61.6  1.5  132.0), (61.5  0.1  132.6), Floor 1, 4.394943  4.363907
3/15/2024 4:10:51 PM,1.633149, (61.6  1.5  132.0), (61.6  0.1  132.7), Floor 1, 4.348999  4.399979
3/15/2024 4:10:51 PM,1.640952, (61.6  1.5  132.0), (61.6  0.1  132.7), Floor 1, 4.337112  4.408539
3/15/2024 4:10:51 PM,1.642743, (61.6  1.5  132.0), (61.7  0.1  132.7), Floor 1, 4.439148  4.393509
3/15/2024 4:10:51 PM,1.644306, (61.6  1.5  132.0), (61.7  0.1  132.7), Floor 1, 4.38562  4.454514
3/15/2024 4:10:51 PM,1.648459, (61.6  1.5  132.0), (61.7  0.1  132.7), Floor 1, 4.432434  4.405701
3/15/2024 4:10:51 PM,1.657003, (61.6  1.5  132.0), (61.7  0.1  132.7), Floor 1, 4.413696  4.391861
3/15/2024 4:10:51 PM,1.657721, (61.6  1.5  132.0), (61.7  0.1  132.7), Floor 1, 4.438263  4.451721
3/15/2024 4:10:51 PM,1.668272, (61.6  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.42099  4.329056
3/15/2024 4:10:51 PM,1.67712, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.451782  4.467743
3/15/2024 4:10:51 PM,1.669775, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.464432  4.359314
3/15/2024 4:10:51 PM,1.670797, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.486847  4.520798
3/15/2024 4:10:51 PM,1.663885, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.497269  4.498947
3/15/2024 4:10:51 PM,1.659006, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.525009  4.398514
3/15/2024 4:10:51 PM,1.652161, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.491287  4.4328
3/15/2024 4:10:51 PM,1.658094, (61.7  1.5  132.0), (61.7  0.1  132.8), Floor 1, 4.505051  4.402817
3/15/2024 4:10:51 PM,1.679649, (61.7  1.5  132.1), (61.7  0.1  132.8), Floor 1, 4.47966  4.392181
3/15/2024 4:10:51 PM,1.712379, (61.7  1.5  132.1), (61.7  0.1  132.9), Floor 1, 4.527451  4.331238
3/15/2024 4:10:51 PM,1.754431, (61.7  1.5  132.1), (61.9  0.1  133.0), Floor 1, 4.574661  4.416031
3/15/2024 4:10:51 PM,1.774086, (61.7  1.5  132.1), (61.9  0.1  133.0), Floor 1, 4.509247  4.379883
3/15/2024 4:10:51 PM,1.76422, (61.7  1.5  132.1), (61.9  0.1  133.0), Floor 1, 4.538879  4.360229
3/15/2024 4:10:51 PM,1.75365, (61.7  1.5  132.1), (61.9  0.1  133.0), Floor 1, 4.578705  4.443604
3/15/2024 4:10:51 PM,1.707801, (61.7  1.5  132.1), (61.8  0.1  132.9), Floor 1, 4.491821  4.447083
3/15/2024 4:10:51 PM,1.690779, (61.7  1.5  132.1), (61.8  0.1  132.8), Floor 1, 4.553146  4.468353
3/15/2024 4:10:51 PM,1.701097, (61.7  1.5  132.1), (61.8  0.1  132.9), Floor 1, 4.484924  4.405594
3/15/2024 4:10:51 PM,1.720445, (61.7  1.5  132.1), (61.9  0.1  132.9), Floor 1, 4.588821  4.492599
3/15/2024 4:10:51 PM,1.727679, (61.7  1.5  132.1), (61.9  0.1  132.9), Floor 1, 4.572906  4.352127
3/15/2024 4:10:51 PM,1.721567, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.537399  4.509567
3/15/2024 4:10:51 PM,1.726374, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.533295  4.289597
3/15/2024 4:10:51 PM,1.721303, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.520142  4.315659
3/15/2024 4:10:51 PM,1.733058, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.546661  4.377136
3/15/2024 4:10:51 PM,1.719525, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.45134  4.252975
3/15/2024 4:10:51 PM,1.711109, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.572189  4.329422
3/15/2024 4:10:51 PM,1.723395, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.539581  4.384399
3/15/2024 4:10:51 PM,1.750707, (61.7  1.6  132.1), (61.9  0.1  133.0), Floor 1, 4.4552  4.367416
3/15/2024 4:10:51 PM,1.760585, (61.7  1.6  132.1), (61.9  0.1  133.0), Floor 1, 4.551651  4.410629
3/15/2024 4:10:51 PM,1.751629, (61.7  1.6  132.1), (61.9  0.1  133.0), Floor 1, 4.531754  4.379379
3/15/2024 4:10:51 PM,1.747933, (61.7  1.6  132.1), (61.9  0.1  133.0), Floor 1, 4.423569  4.330643
3/15/2024 4:10:51 PM,1.742522, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.539398  4.377792
3/15/2024 4:10:51 PM,1.740622, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.487381  4.358765
3/15/2024 4:10:51 PM,1.745452, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.486298  4.3414
3/15/2024 4:10:51 PM,1.730869, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.461075  4.327362
3/15/2024 4:10:51 PM,1.739651, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.457962  4.201263
3/15/2024 4:10:51 PM,1.746549, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.457169  4.259979
3/15/2024 4:10:51 PM,1.748784, (61.7  1.6  132.1), (61.9  0.1  133.0), Floor 1, 4.451965  4.298172
3/15/2024 4:10:51 PM,1.747005, (61.7  1.6  132.1), (61.9  0.1  132.9), Floor 1, 4.445526  4.273529
3/15/2024 4:10:51 PM,1.754051, (61.7  1.6  132.1), (62.0  0.1  133.0), Floor 1, 4.364716  4.322693
3/15/2024 4:10:52 PM,1.754407, (61.7  1.6  132.1), (62.0  0.1  133.0), Floor 1, 4.367447  4.14624
3/15/2024 4:10:52 PM,1.752956, (61.7  1.6  132.1), (62.0  0.1  132.9), Floor 1, 4.364105  4.211899
3/15/2024 4:10:52 PM,1.752758, (61.7  1.6  132.1), (62.0  0.1  132.9), Floor 1, 4.359375  4.254456
3/15/2024 4:10:52 PM,1.751524, (61.7  1.6  132.1), (62.0  0.1  132.9), Floor 1, 4.33107  4.12291
3/15/2024 4:10:52 PM,1.751658, (61.7  1.6  132.1), (62.0  0.1  132.9), Floor 1, 4.301285  4.288391
3/15/2024 4:10:52 PM,1.750424, (61.7  1.6  132.1), (62.0  0.1  132.9), Floor 1, 4.335007  4.204315
3/15/2024 4:10:52 PM,1.770689, (61.7  1.6  132.1), (62.1  0.1  132.9), Floor 1, 4.194565  4.251633
3/15/2024 4:10:52 PM,1.768974, (61.7  1.6  132.1), (62.1  0.1  132.9), Floor 1, 4.225525  4.363388
3/15/2024 4:10:52 PM,1.78049, (61.7  1.6  132.1), (62.2  0.1  132.9), Floor 1, 4.214432  4.311096
3/15/2024 4:10:52 PM,1.785042, (61.7  1.6  132.1), (62.2  0.1  132.9), Floor 1, 4.252716  4.357803
3/15/2024 4:10:52 PM,1.80229, (61.7  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.185089  4.332199
3/15/2024 4:10:52 PM,1.796756, (61.8  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.135483  4.354507
3/15/2024 4:10:52 PM,1.799009, (61.8  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.157288  4.365936
3/15/2024 4:10:52 PM,1.799062, (61.8  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.176483  4.269516
3/15/2024 4:10:52 PM,1.794342, (61.8  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.17627  4.277939
3/15/2024 4:10:52 PM,1.790784, (61.8  1.6  132.1), (62.3  0.1  132.9), Floor 1, 4.171463  4.300522
3/15/2024 4:10:52 PM,1.79161, (61.8  1.6  132.1), (62.3  0.1  132.8), Floor 1, 4.151642  4.276337
3/15/2024 4:10:52 PM,1.786488, (61.8  1.6  132.1), (62.3  0.1  132.8), Floor 1, 4.135437  4.28772
3/15/2024 4:10:52 PM,1.785717, (61.8  1.6  132.1), (62.3  0.1  132.8), Floor 1, 4.133423  4.300873
3/15/2024 4:10:52 PM,1.779825, (61.8  1.6  132.1), (62.3  0.1  132.8), Floor 1, 4.160995  4.222458
3/15/2024 4:10:52 PM,1.784231, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.127991  4.319061
3/15/2024 4:10:52 PM,1.786049, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.121948  4.359451
3/15/2024 4:10:52 PM,1.78763, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.118713  4.300598
3/15/2024 4:10:52 PM,1.785236, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.118362  4.31601
3/15/2024 4:10:52 PM,1.787309, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.117584  4.306198
3/15/2024 4:10:52 PM,1.781278, (61.8  1.6  132.1), (62.4  0.1  132.8), Floor 1, 4.145905  4.291962
3/15/2024 4:10:52 PM,1.771554, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.112137  4.277145
3/15/2024 4:10:52 PM,1.770183, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.110367  4.352203
3/15/2024 4:10:52 PM,1.774723, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.131882  4.187744
3/15/2024 4:10:52 PM,1.77048, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.141144  4.310089
3/15/2024 4:10:52 PM,1.773496, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.118637  4.335098
3/15/2024 4:10:52 PM,1.765002, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.084274  4.402969
3/15/2024 4:10:52 PM,1.762051, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.06369  4.393799
3/15/2024 4:10:52 PM,1.764063, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.077759  4.410797
3/15/2024 4:10:52 PM,1.763446, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.101395  4.288696
3/15/2024 4:10:52 PM,1.763335, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.075317  4.266281
3/15/2024 4:10:52 PM,1.755255, (61.8  1.6  132.1), (62.4  0.1  132.7), Floor 1, 4.167099  4.259186
3/15/2024 4:10:52 PM,1.745366, (61.8  1.6  132.1), (62.3  0.1  132.7), Floor 1, 4.008789  4.254028
3/15/2024 4:10:52 PM,1.729156, (61.8  1.6  132.1), (62.3  0.1  132.7), Floor 1, 3.960327  4.132385
