Time, Distance, Subject Coord, Item Coord, Item, Pupil Size(left right)
3/18/2024 9:42:14 AM,2.677779, (98.2  1.7  131.3), (100.3  0.1  131.4), Floor 1, 4.864304  5.272888
3/18/2024 9:42:14 AM,2.629855, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.821014  5.423172
3/18/2024 9:42:14 AM,2.642447, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.879395  5.401733
3/18/2024 9:42:14 AM,2.644332, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.891266  5.333069
3/18/2024 9:42:15 AM,2.649431, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.953339  5.364426
3/18/2024 9:42:15 AM,2.661298, (98.2  1.7  131.3), (100.3  0.1  131.4), Boat_02, 4.952621  5.367142
3/18/2024 9:42:15 AM,2.660272, (98.2  1.7  131.3), (100.3  0.1  131.4), Floor 1, 4.844727  5.352234
3/18/2024 9:42:15 AM,2.61832, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.860184  5.360168
3/18/2024 9:42:15 AM,2.620806, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.83725  5.354843
3/18/2024 9:42:15 AM,2.629424, (98.2  1.7  131.3), (100.3  0.1  131.5), Boat_02, 4.866394  5.357208
3/18/2024 9:42:15 AM,2.676164, (98.2  1.7  131.3), (100.3  0.1  131.4), Boat_02, 4.869125  5.358536
3/18/2024 9:42:15 AM,2.674967, (98.2  1.7  131.3), (100.3  0.1  131.6), Boat_02, 4.798492  5.115295
3/18/2024 9:42:15 AM,3.141209, (98.2  1.7  131.3), (100.6  0.1  132.6), Floor 1, 4.29866  4.679779
3/18/2024 9:42:15 AM,4.37743, (98.2  1.7  131.3), (101.7  0.1  133.3), Floor 1, 4.732544  5.156815
3/18/2024 9:42:15 AM,4.371671, (98.2  1.7  131.3), (101.7  0.1  133.3), Floor 1, 4.745941  5.216415
3/18/2024 9:42:15 AM,4.199254, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.732452  5.177612
3/18/2024 9:42:15 AM,4.206584, (98.2  1.7  131.3), (101.7  0.1  133.0), Floor 1, 4.697433  5.100327
3/18/2024 9:42:15 AM,4.16797, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.696671  5.193909
3/18/2024 9:42:15 AM,4.178985, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.694382  5.110657
3/18/2024 9:42:15 AM,4.121171, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.669067  5.1418
3/18/2024 9:42:15 AM,4.116173, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.651428  5.141724
3/18/2024 9:42:15 AM,4.168512, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.644348  5.114624
3/18/2024 9:42:15 AM,4.123333, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.618317  5.122192
3/18/2024 9:42:15 AM,4.094181, (98.2  1.7  131.3), (101.6  0.1  132.9), Floor 1, 4.623047  5.144974
3/18/2024 9:42:15 AM,4.193287, (98.2  1.7  131.3), (101.6  0.1  133.0), Floor 1, 4.624786  5.268112
3/18/2024 9:42:15 AM,4.246694, (98.2  1.7  131.3), (101.7  0.1  133.1), Floor 1, 4.625839  5.235245
3/18/2024 9:42:15 AM,4.298133, (98.2  1.7  131.3), (101.7  0.1  133.1), Floor 1, 4.634781  5.187851
3/18/2024 9:42:15 AM,4.194787, (98.2  1.7  131.3), (101.6  0.1  133.1), Floor 1, 4.64505  5.103043
3/18/2024 9:42:15 AM,3.649637, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.690994  5.183609
3/18/2024 9:42:15 AM,3.633421, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.768326  5.268524
3/18/2024 9:42:15 AM,3.638063, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.761719  5.269562
3/18/2024 9:42:15 AM,3.645726, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.750076  5.253967
3/18/2024 9:42:15 AM,3.64007, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.753159  5.260452
3/18/2024 9:42:15 AM,3.644075, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.745377  5.267868
3/18/2024 9:42:15 AM,3.649345, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.745041  5.267334
3/18/2024 9:42:15 AM,3.652353, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.744263  5.268173
3/18/2024 9:42:15 AM,3.652023, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.730835  5.267731
3/18/2024 9:42:15 AM,3.650976, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.742157  5.276566
3/18/2024 9:42:15 AM,3.651334, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.744843  5.257278
3/18/2024 9:42:15 AM,3.648875, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.748718  5.25412
3/18/2024 9:42:15 AM,3.646955, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.74411  5.24736
3/18/2024 9:42:15 AM,3.651597, (98.2  1.7  131.3), (101.3  0.1  132.5), Car_02, 4.755051  5.241379
3/18/2024 9:42:15 AM,3.648835, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.756897  5.227173
3/18/2024 9:42:15 AM,3.65345, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.746887  5.213882
3/18/2024 9:42:16 AM,3.659249, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.741196  5.205887
3/18/2024 9:42:16 AM,3.652835, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.746185  5.155853
3/18/2024 9:42:16 AM,3.65281, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.715637  5.198303
3/18/2024 9:42:16 AM,3.652807, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.714905  5.15712
3/18/2024 9:42:16 AM,3.650965, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.714661  5.145157
3/18/2024 9:42:16 AM,3.643523, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.745255  5.130936
3/18/2024 9:42:16 AM,3.644484, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.752182  5.145996
3/18/2024 9:42:16 AM,3.642113, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.754486  5.16008
3/18/2024 9:42:16 AM,3.641739, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.753677  5.199051
3/18/2024 9:42:16 AM,3.643021, (98.2  1.7  131.3), (101.3  0.2  132.5), Car_02, 4.74823  5.16066
3/18/2024 9:42:16 AM,3.643934, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.748077  5.172745
3/18/2024 9:42:16 AM,3.647941, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.746262  5.170792
3/18/2024 9:42:16 AM,3.650861, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.744171  5.171616
3/18/2024 9:42:16 AM,3.652979, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.743896  5.135132
3/18/2024 9:42:16 AM,3.654742, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.743637  5.16478
3/18/2024 9:42:16 AM,3.659791, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.754135  5.169434
3/18/2024 9:42:16 AM,3.660686, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.756577  5.183289
3/18/2024 9:42:16 AM,3.664991, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.758636  5.169281
3/18/2024 9:42:16 AM,3.658128, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.765656  5.105942
3/18/2024 9:42:16 AM,3.675647, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.762985  5.252853
3/18/2024 9:42:16 AM,3.675828, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.767609  5.242737
3/18/2024 9:42:16 AM,3.661234, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.77861  5.153305
3/18/2024 9:42:16 AM,3.653569, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.780411  5.15387
3/18/2024 9:42:16 AM,3.661284, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.770966  5.140564
3/18/2024 9:42:16 AM,3.662021, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.76152  5.250763
3/18/2024 9:42:16 AM,3.663412, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.773727  5.239853
3/18/2024 9:42:16 AM,3.656268, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.775421  5.23082
3/18/2024 9:42:16 AM,3.645535, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.794418  5.266602
3/18/2024 9:42:16 AM,3.653417, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.792725  5.271591
3/18/2024 9:42:16 AM,3.660077, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.791397  5.239487
3/18/2024 9:42:16 AM,3.662995, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.79483  5.253143
3/18/2024 9:42:16 AM,3.656451, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.804214  5.254135
3/18/2024 9:42:16 AM,3.663563, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.818237  5.372955
3/18/2024 9:42:16 AM,3.675051, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.817917  5.35582
3/18/2024 9:42:16 AM,3.66929, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.824463  5.32666
3/18/2024 9:42:16 AM,3.668243, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.824188  5.329926
3/18/2024 9:42:16 AM,3.668318, (98.2  1.7  131.3), (101.3  0.2  132.6), Car_02, 4.822144  5.328262
3/18/2024 9:42:16 AM,3.678817, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.8116  5.312515
3/18/2024 9:42:16 AM,3.68702, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.81044  5.320084
3/18/2024 9:42:16 AM,3.687232, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.838638  5.321564
3/18/2024 9:42:16 AM,3.689954, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.863342  5.334305
3/18/2024 9:42:16 AM,3.689062, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.878113  5.36882
3/18/2024 9:42:16 AM,3.694706, (98.2  1.7  131.3), (101.3  0.1  132.6), Car_02, 4.904541  5.405167
3/18/2024 9:42:16 AM,3.726816, (98.2  1.7  131.3), (101.3  0.1  132.6), Floor 1, 4.904205  5.413239
3/18/2024 9:42:16 AM,3.70541, (98.2  1.7  131.3), (101.3  0.1  132.6), Floor 1, 4.96225  5.339478
3/18/2024 9:42:16 AM,2.837153, (98.2  1.7  131.3), (100.2  0.1  132.4), Floor 1, 4.944016  5.543732
3/18/2024 9:42:16 AM,2.049801, (98.2  1.7  131.3), (99.2  0.1  132.0), Floor 1, 4.174011  5.070648
3/18/2024 9:42:16 AM,1.999319, (98.2  1.7  131.3), (99.2  0.1  131.8), Floor 1, -1  4.481796
3/18/2024 9:42:16 AM,1.753836, (98.2  1.7  131.3), (98.6  0.1  131.8), Floor 1, -1  4.180832
3/18/2024 9:42:17 AM,1.740135, (98.2  1.7  131.3), (98.6  0.1  131.8), Floor 1, -1  4.824707
3/18/2024 9:42:17 AM,1.743408, (98.2  1.7  131.3), (98.6  0.1  131.8), Floor 1, -1  5.11853
3/18/2024 9:42:17 AM,1.712641, (98.2  1.7  131.3), (98.6  0.1  131.7), Floor 1, -1  4.953781
3/18/2024 9:42:17 AM,1.715356, (98.2  1.7  131.3), (98.5  0.1  131.8), Floor 1, 4.814728  5.206558
3/18/2024 9:42:17 AM,1.647217, (98.2  1.7  131.3), (98.4  0.1  131.6), Floor 1, 4.608414  5.035675
3/18/2024 9:42:17 AM,1.651898, (98.2  1.7  131.3), (98.4  0.1  131.6), Floor 1, 4.899399  5.130341
3/18/2024 9:42:17 AM,1.618811, (98.2  1.7  131.3), (98.3  0.1  131.5), Floor 1, 4.800232  4.939987
3/18/2024 9:42:17 AM,1.694927, (98.2  1.6  131.3), (98.6  0.1  131.8), Floor 1, 5.044876  5.026245
3/18/2024 9:42:17 AM,1.606051, (98.2  1.6  131.3), (98.3  0.1  131.5), Floor 1, 5.047729  5.132004
3/18/2024 9:42:17 AM,1.604715, (98.2  1.6  131.3), (98.1  0.1  131.6), Floor 1, 5.065552  5.086014
3/18/2024 9:42:17 AM,1.617733, (98.2  1.6  131.3), (98.3  0.1  131.7), Floor 1, 5.210846  5.346268
3/18/2024 9:42:17 AM,1.608067, (98.2  1.6  131.3), (98.3  0.1  131.6), Floor 1, 5.032684  5.680267
3/18/2024 9:42:17 AM,1.616238, (98.2  1.6  131.3), (98.1  0.1  131.7), Floor 1, 5.289688  5.341797
3/18/2024 9:42:17 AM,1.605787, (98.2  1.6  131.3), (98.2  0.1  131.6), Floor 1, 5.147842  5.266785
3/18/2024 9:42:17 AM,1.608546, (98.2  1.6  131.3), (98.2  0.1  131.7), Floor 1, 5.104462  5.463516
3/18/2024 9:42:17 AM,1.603799, (98.2  1.6  131.3), (98.2  0.1  131.6), Floor 1, 5.110016  5.219116
3/18/2024 9:42:17 AM,1.602048, (98.2  1.6  131.3), (98.2  0.1  131.6), Floor 1, 5.215439  5.286972
3/18/2024 9:42:17 AM,1.605596, (98.2  1.6  131.3), (98.2  0.1  131.7), Floor 1, 5.150177  5.196884
3/18/2024 9:42:17 AM,1.608067, (98.2  1.6  131.3), (98.2  0.1  131.7), Floor 1, 5.228729  5.211472
3/18/2024 9:42:17 AM,1.606177, (98.2  1.6  131.3), (98.2  0.1  131.7), Floor 1, 4.899765  5.594543
3/18/2024 9:42:17 AM,1.58886, (98.2  1.6  131.3), (98.2  0.1  131.5), Floor 1, -1  5.228485
3/18/2024 9:42:17 AM,1.996617, (98.2  1.6  131.4), (98.0  0.1  132.6), Floor 1, 5.198532  5.456757
3/18/2024 9:42:17 AM,2.024513, (98.2  1.6  131.4), (98.0  0.1  132.6), Floor 1, 5.273117  5.598923
3/18/2024 9:42:17 AM,2.076278, (98.2  1.6  131.4), (97.9  0.1  132.7), Floor 1, 5.207108  5.372253
3/18/2024 9:42:17 AM,2.064879, (98.2  1.6  131.4), (97.8  0.1  132.6), Floor 1, 5.280396  5.318344
3/18/2024 9:42:17 AM,2.043799, (98.2  1.6  131.4), (97.8  0.1  132.6), Floor 1, 5.092133  5.647995
3/18/2024 9:42:17 AM,2.012492, (98.2  1.6  131.4), (97.9  0.1  132.6), Floor 1, 5.148926  5.463379
3/18/2024 9:42:17 AM,1.990328, (98.2  1.6  131.4), (97.9  0.1  132.5), Floor 1, 4.989563  5.402008
3/18/2024 9:42:17 AM,1.997918, (98.2  1.6  131.4), (97.9  0.1  132.5), Floor 1, 5.074051  5.499817
3/18/2024 9:42:17 AM,2.0095, (98.2  1.6  131.4), (97.9  0.1  132.6), Floor 1, 4.998734  5.346558
3/18/2024 9:42:17 AM,2.004738, (98.2  1.7  131.4), (97.9  0.1  132.6), Floor 1, 5.006882  5.324081
3/18/2024 9:42:17 AM,1.984027, (98.2  1.7  131.4), (97.9  0.1  132.5), Floor 1, 4.790344  5.26767
3/18/2024 9:42:17 AM,1.916595, (98.2  1.7  131.4), (97.8  0.1  132.4), Floor 1, 4.307968  4.844147
3/18/2024 9:42:17 AM,1.993137, (98.2  1.7  131.4), (97.8  0.1  132.6), Floor 1, 4.758682  5.142212
3/18/2024 9:42:17 AM,1.996129, (98.2  1.7  131.5), (97.9  0.1  132.6), Floor 1, 5.03038  5.26947
3/18/2024 9:42:17 AM,1.984581, (98.2  1.7  131.5), (97.9  0.1  132.6), Floor 1, 4.977097  5.199509
3/18/2024 9:42:17 AM,1.964096, (98.2  1.7  131.5), (97.9  0.1  132.5), Floor 1, 4.941025  5.213669
3/18/2024 9:42:17 AM,1.920911, (98.2  1.7  131.5), (97.8  0.1  132.5), Floor 1, 4.924774  5.253281
3/18/2024 9:42:17 AM,1.909433, (98.2  1.7  131.5), (97.8  0.1  132.4), Floor 1, 4.898758  5.439163
3/18/2024 9:42:17 AM,1.873037, (98.2  1.7  131.5), (97.9  0.1  132.4), Floor 1, 4.989044  5.229523
3/18/2024 9:42:17 AM,1.862472, (98.2  1.7  131.5), (97.9  0.1  132.4), Floor 1, 4.864059  5.314743
3/18/2024 9:42:18 AM,1.810338, (98.2  1.7  131.5), (98.0  0.1  132.3), Floor 1, 4.896301  5.197845
3/18/2024 9:42:18 AM,1.849728, (98.2  1.7  131.5), (97.9  0.1  132.4), Floor 1, 5.06073  5.19278
3/18/2024 9:42:18 AM,1.90662, (98.2  1.7  131.6), (97.8  0.1  132.5), Floor 1, 5.084396  5.405731
3/18/2024 9:42:18 AM,1.919207, (98.2  1.7  131.6), (97.8  0.1  132.5), Floor 1, 4.97226  5.376007
3/18/2024 9:42:18 AM,1.909593, (98.2  1.7  131.6), (97.8  0.1  132.6), Floor 1, 5.041275  5.400604
3/18/2024 9:42:18 AM,1.898699, (98.2  1.7  131.6), (97.8  0.1  132.6), Floor 1, 4.994156  5.441986
3/18/2024 9:42:18 AM,1.870858, (98.1  1.7  131.6), (97.8  0.1  132.5), Floor 1, 5.009659  5.430344
3/18/2024 9:42:18 AM,1.836623, (98.1  1.7  131.7), (97.9  0.1  132.5), Floor 1, 4.984787  5.4897
3/18/2024 9:42:18 AM,1.830898, (98.1  1.6  131.7), (97.9  0.1  132.5), Floor 1, 5.102737  5.528564
3/18/2024 9:42:18 AM,1.803113, (98.1  1.6  131.7), (97.9  0.1  132.5), Floor 1, 5.037628  5.408508
3/18/2024 9:42:18 AM,1.787344, (98.1  1.6  131.7), (97.9  0.1  132.5), Floor 1, 5.077316  5.400528
3/18/2024 9:42:18 AM,1.761741, (98.1  1.6  131.8), (97.9  0.1  132.5), Floor 1, 4.934555  5.569382
3/18/2024 9:42:18 AM,1.747754, (98.1  1.6  131.8), (97.9  0.1  132.5), Floor 1, 4.867767  5.52623
3/18/2024 9:42:18 AM,1.722044, (98.0  1.7  131.8), (98.0  0.1  132.5), Floor 1, 4.928116  5.4431
3/18/2024 9:42:18 AM,1.707636, (98.0  1.7  131.9), (98.1  0.1  132.4), Floor 1, 4.870117  5.413086
3/18/2024 9:42:18 AM,1.645384, (98.0  1.7  131.9), (98.1  0.1  132.3), Floor 1, 4.274948  5.171112
3/18/2024 9:42:18 AM,1.649603, (98.0  1.6  131.9), (98.1  0.1  132.3), Floor 1, -1  4.371765
3/18/2024 9:42:18 AM,1.69088, (98.0  1.6  132.0), (98.1  0.1  132.6), Floor 1, 5.110153  5.539474
3/18/2024 9:42:18 AM,1.669435, (98.0  1.6  132.0), (98.1  0.1  132.5), Floor 1, 5.232315  5.571304
3/18/2024 9:42:18 AM,1.646356, (98.0  1.6  132.1), (98.1  0.1  132.5), Floor 1, 5.033325  5.675858
3/18/2024 9:42:18 AM,1.651455, (98.0  1.6  132.1), (98.1  0.1  132.5), Floor 1, 5.114227  5.608719
3/18/2024 9:42:18 AM,1.645829, (98.0  1.6  132.1), (98.1  0.1  132.6), Floor 1, 5.065582  5.522552
3/18/2024 9:42:18 AM,1.627348, (98.0  1.6  132.1), (98.1  0.1  132.5), Floor 1, 5.114105  5.633072
3/18/2024 9:42:18 AM,1.612664, (98.0  1.6  132.2), (98.1  0.1  132.5), Floor 1, 5.170685  5.426834
3/18/2024 9:42:18 AM,1.611601, (98.0  1.6  132.2), (98.1  0.1  132.5), Floor 1, 5.07785  5.496231
3/18/2024 9:42:18 AM,1.611703, (98.0  1.6  132.2), (98.1  0.1  132.6), Floor 1, 5.105499  5.622787
3/18/2024 9:42:18 AM,1.615262, (98.1  1.6  132.2), (98.0  0.1  132.6), Floor 1, 5.115143  5.673279
3/18/2024 9:42:18 AM,1.603937, (98.0  1.6  132.2), (98.1  0.1  132.6), Floor 1, 5.003204  5.418152
3/18/2024 9:42:18 AM,1.612148, (98.1  1.6  132.2), (98.0  0.1  132.6), Floor 1, 5.107346  5.525345
3/18/2024 9:42:18 AM,1.624566, (98.1  1.6  132.3), (98.0  0.1  132.7), Floor 1, 5.015503  5.513367
3/18/2024 9:42:19 AM,1.595821, (98.1  1.6  132.3), (98.0  0.1  132.5), Floor 1, 5.114471  5.58075
3/18/2024 9:42:19 AM,1.592775, (98.1  1.6  132.3), (98.0  0.1  132.5), Floor 1, 5.133713  5.423859
3/18/2024 9:42:19 AM,1.600568, (98.1  1.6  132.3), (98.0  0.1  132.5), Floor 1, 5.094833  5.524933
3/18/2024 9:42:19 AM,1.598213, (98.1  1.6  132.3), (98.0  0.1  132.5), Floor 1, 5.049255  5.358246
3/18/2024 9:42:19 AM,1.606666, (98.1  1.6  132.3), (98.1  0.1  132.6), Floor 1, 4.966339  5.54715
3/18/2024 9:42:19 AM,1.618604, (98.1  1.6  132.4), (98.1  0.1  132.6), Floor 1, 5.201706  4.951752
3/18/2024 9:42:19 AM,1.680158, (98.1  1.6  132.4), (98.0  0.1  132.9), Floor 1, 5.147461  4.404907
3/18/2024 9:42:19 AM,1.656402, (98.1  1.6  132.4), (98.1  0.1  132.8), Floor 1, 4.654572  5.222076
3/18/2024 9:42:19 AM,1.608449, (98.1  1.6  132.4), (98.0  0.1  132.6), Floor 1, 4.370773  5.272156
3/18/2024 9:42:19 AM,1.691781, (98.1  1.7  132.4), (98.4  0.1  132.8), Floor 1, -1  5.108658
3/18/2024 9:42:19 AM,1.801122, (98.1  1.7  132.5), (98.7  0.1  133.1), Floor 1, 5.028763  5.56369
3/18/2024 9:42:19 AM,1.768158, (98.2  1.6  132.5), (98.5  0.1  133.2), Floor 1, 4.397842  5.055008
3/18/2024 9:42:19 AM,1.702683, (98.2  1.7  132.5), (98.7  0.1  132.8), Floor 1, -1  4.509186
3/18/2024 9:42:19 AM,1.672139, (98.2  1.7  132.5), (98.6  0.1  132.2), Main_floor, 5.279678  4.904419
3/18/2024 9:42:19 AM,1.664492, (98.2  1.6  132.5), (98.5  0.1  132.1), Main_floor, 4.994339  5.614853
3/18/2024 9:42:19 AM,1.667503, (98.2  1.6  132.5), (98.5  0.1  132.1), Main_floor, 4.861771  5.470078
3/18/2024 9:42:19 AM,1.699214, (98.1  1.6  132.5), (98.6  0.1  132.1), Main_floor, 5.194824  5.675644
3/18/2024 9:42:19 AM,1.690972, (98.1  1.6  132.4), (98.6  0.1  132.1), Main_floor, 5.180084  5.993362
3/18/2024 9:42:19 AM,1.72505, (98.2  1.7  132.5), (98.6  0.1  132.0), Main_floor, 5.158646  5.742844
3/18/2024 9:42:19 AM,1.790825, (98.1  1.7  132.5), (98.5  0.1  131.7), Main_floor, 5.255585  5.841187
3/18/2024 9:42:19 AM,1.76827, (98.1  1.6  132.4), (98.0  0.1  131.7), Main_floor, 5.214066  5.726669
3/18/2024 9:42:19 AM,1.753958, (98.1  1.6  132.4), (97.8  0.1  131.7), Main_floor, 5.460068  -1
3/18/2024 9:42:19 AM,1.757093, (98.1  1.6  132.4), (97.9  0.1  131.7), Main_floor, 5.528244  -1
3/18/2024 9:42:20 AM,1.786679, (98.1  1.6  132.4), (97.9  0.1  131.6), Main_floor, 5.410568  5.667679
3/18/2024 9:42:20 AM,1.805785, (98.0  1.6  132.3), (98.0  0.1  131.5), Main_floor, 5.364365  5.898956
3/18/2024 9:42:20 AM,1.843123, (98.1  1.7  132.4), (97.8  0.1  131.5), Main_floor, 5.01767  5.809906
3/18/2024 9:42:20 AM,1.837475, (98.0  1.7  132.3), (98.3  0.1  131.4), Main_floor, 5.198181  5.851837
3/18/2024 9:42:20 AM,1.897521, (98.0  1.7  132.2), (98.3  0.1  131.3), Main_floor, 5.19136  5.617859
3/18/2024 9:42:20 AM,1.749909, (98.0  1.6  132.2), (98.3  0.1  131.5), Main_floor, 5.234116  5.890152
3/18/2024 9:42:20 AM,1.753781, (98.0  1.6  132.2), (98.1  0.1  131.5), Main_floor, 5.289169  6.027176
3/18/2024 9:42:20 AM,1.772958, (98.0  1.6  132.2), (98.2  0.1  131.4), Main_floor, 5.099686  5.794357
3/18/2024 9:42:20 AM,1.816722, (98.0  1.6  132.2), (98.2  0.1  131.3), Main_floor, 5.211655  5.620728
3/18/2024 9:42:20 AM,1.71798, (98.0  1.6  132.2), (98.1  0.1  131.5), Main_floor, 5.091461  5.398834
3/18/2024 9:42:20 AM,1.736939, (98.0  1.6  132.1), (98.3  0.1  131.5), Main_floor, 5.036972  5.600525
3/18/2024 9:42:20 AM,1.721633, (97.9  1.6  132.1), (98.3  0.1  131.6), Main_floor, 5.136047  5.634628
3/18/2024 9:42:20 AM,1.699121, (97.9  1.6  132.1), (98.3  0.1  131.6), Main_floor, 5.074066  5.558945
3/18/2024 9:42:20 AM,1.707007, (97.9  1.6  132.1), (98.3  0.1  131.6), Main_floor, 4.964615  5.526596
3/18/2024 9:42:20 AM,1.700166, (97.9  1.6  132.1), (98.3  0.1  131.6), Main_floor, 4.988525  5.633698
3/18/2024 9:42:20 AM,1.703671, (97.9  1.6  132.1), (98.3  0.1  131.6), Main_floor, 5.07933  5.523804
3/18/2024 9:42:20 AM,1.704943, (98.0  1.7  132.1), (98.3  0.1  131.6), Main_floor, 5.114578  5.822861
3/18/2024 9:42:20 AM,1.71236, (98.0  1.7  132.1), (98.2  0.1  131.5), Main_floor, 5.167984  5.398468
3/18/2024 9:42:20 AM,1.73657, (98.0  1.7  132.0), (98.3  0.1  131.4), Main_floor, 5.008514  5.394226
3/18/2024 9:42:20 AM,1.677912, (98.0  1.6  132.0), (98.3  0.1  131.6), Main_floor, 5.054916  5.738235
3/18/2024 9:42:20 AM,1.676018, (98.0  1.6  132.0), (98.3  0.1  131.6), Main_floor, 5.022385  5.534698
3/18/2024 9:42:20 AM,1.648904, (98.0  1.6  132.0), (98.2  0.1  131.6), Main_floor, 4.988083  5.217041
3/18/2024 9:42:20 AM,1.658946, (98.0  1.6  132.0), (98.3  0.1  131.6), Main_floor, 5.110443  5.594467
3/18/2024 9:42:20 AM,1.633127, (98.0  1.6  132.0), (98.3  0.1  131.6), Main_floor, 4.913528  5.611176
3/18/2024 9:42:20 AM,1.614898, (98.1  1.6  131.9), (98.3  0.1  131.6), Main_floor, 4.998001  5.572281
3/18/2024 9:42:20 AM,1.606591, (98.1  1.6  131.9), (98.3  0.1  131.6), Main_floor, 5.102982  5.573349
3/18/2024 9:42:20 AM,1.604539, (98.1  1.6  131.9), (98.3  0.1  131.6), Main_floor, 4.934464  5.534195
3/18/2024 9:42:20 AM,1.600728, (98.1  1.6  131.9), (98.2  0.1  131.6), Main_floor, 4.943451  5.216766
3/18/2024 9:42:20 AM,1.604983, (98.1  1.6  131.9), (98.3  0.1  131.6), Main_floor, 4.939758  5.654236
3/18/2024 9:42:20 AM,1.617909, (98.2  1.6  131.9), (98.3  0.1  131.5), Main_floor, 4.953827  5.706818
3/18/2024 9:42:20 AM,1.611647, (98.2  1.6  131.9), (98.3  0.1  131.5), Main_floor, 5.03038  5.424545
3/18/2024 9:42:20 AM,1.595139, (98.2  1.6  131.9), (98.3  0.1  131.6), Main_floor, 5.09079  5.550537
