subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
josh,37,Room_49,stay,yes,A,3,left,B,B,98.0495,48.13657,0,0,97.98024,48.15757,0.09143341,-0.227163,True,98.01787,48.17667,-0.04269215,0.003836596,Right,3.598491,
josh,38,Room_36,stay,no,B,3,left,A,A,67.78418,37.39071,0,0,67.81154,37.38116,0.1385906,-0.1936619,True,67.74823,37.43304,0.05482848,-0.1198642,Left,4.3804,
josh,39,Room_74,stay,yes,A,3,left,A,A,50.39071,74.78418,0,0,50.38346,74.80811,0.2020447,-0.02516199,True,50.37133,74.74653,0.3066649,-0.01573524,Right,2.372237,
josh,40,Room_120,stay,no,B,3,left,A,B,112.1143,117.7695,0,0,112.1122,117.7398,0.1501848,0.1562006,True,112.143,117.747,0.1252774,0.1312966,Left,2.404316,
josh,41,Room_71,stay,yes,B,3,left,B,A,19.2194,74.88177,0,0,19.17773,74.84625,0.1845953,-0.05921255,True,19.23021,74.92367,0.2608731,-0.07882348,Left,2.054082,
josh,42,Room_4,stay,no,A,3,left,A,B,50.39071,9.215818,0,0,50.394,9.237546,-0.06617807,-0.1926935,True,50.37475,9.197321,-0.08102804,-0.3576243,Right,2.592667,
josh,43,Room_53,stay,yes,B,3,left,B,A,38.0495,58.13657,0,0,38.01347,58.16641,0.07084306,-0.2147626,True,38.0325,58.09605,0.1859345,-0.389371,Left,4.396077,
josh,44,Room_33,stay,yes,A,3,left,A,B,41.44627,35.2764,0,0,41.40842,35.22921,0.2141992,0.05843212,True,41.4319,35.2124,0.06127141,-0.01670759,Left,3.520162,
josh,45,Room_54,stay,no,B,3,left,B,A,48.26487,55.55586,0,0,48.17953,55.5295,0.1411836,-0.1098822,True,48.29095,55.59185,0.1902548,-0.1237903,Left,3.253411,
josh,46,Room_57,stay,yes,B,3,left,A,B,81.44627,58.7236,0,0,81.49086,58.75881,-0.08754247,-0.1477991,True,81.51923,58.7495,-0.09439478,-0.1256551,Right,4.420687,
josh,47,Room_50,stay,no,A,3,left,B,A,107.8818,47.7806,0,0,107.8498,47.82306,0.07588112,-0.157087,True,107.8579,47.81837,-0.02129287,-0.01435235,Left,1.933108,
josh,48,Room_26,walk,yes,B,4,left,A,B,71.95049,25.86343,0,0,70.36394,24.79991,0.2209609,-0.02176777,True,71.81311,25.91168,0.1924561,0.08734678,Right,4.00721,
josh,49,Room_76,walk,no,B,4,left,B,A,68.05145,78.125,0,0,67.84988,76.21972,0.1270275,-0.1757871,True,68.05961,78.14316,0.007819083,-0.1011804,Left,2.792259,
josh,50,Room_58,walk,yes,B,4,left,B,A,91.44627,55.2764,0,0,92.30527,56.95899,0.1620911,0.1022132,True,91.46476,55.20782,0.1260084,0.006681404,Right,2.91089,
josh,51,Room_93,walk,yes,B,4,left,A,B,37.7784,97.40092,0,0,38.88672,99.00805,-0.006035202,-0.2240954,True,37.79537,97.40521,0.007395176,-0.07189419,Left,3.850257,
josh,52,Room_104,walk,no,B,4,left,A,B,48.86343,105.0495,0,0,47.75587,106.6311,0.12122,-0.1226349,True,48.82417,105.0685,0.1052298,-0.05576596,Left,3.135249,
josh,53,Room_27,walk,no,A,4,left,A,B,78.8791,28.95954,0,0,80.76212,29.13654,-0.07102062,-0.1644301,True,78.91635,28.98413,-0.0132467,-0.07598799,Left,3.286122,
josh,54,Room_92,walk,yes,B,4,left,B,A,32.25,97,0,0,31.49088,98.74675,-0.106682,-0.1516562,True,32.22223,96.99679,0.3099962,0.2477527,Right,3.682214,
josh,55,Room_107,walk,no,A,4,left,B,A,78.05145,108.125,0,0,77.79156,106.2453,0.0983616,-0.1384137,True,78.04272,108.1844,-0.0373055,-0.01737462,Left,4.117324,
josh,56,Room_29,walk,yes,B,4,left,B,B,101.9486,25.875,0,0,102.1695,27.76364,0.1430838,0.1155642,True,102.0065,25.8417,0.09546606,-9.355796E-05,Left,5.57937,
josh,57,Room_64,walk,yes,A,4,left,B,B,52.21582,66.60929,0,0,51.67611,68.40329,-0.1096129,-0.1639228,True,52.24776,66.56036,0.1017387,0.03168393,Left,4.440006,
josh,58,Room_67,walk,no,B,4,left,A,A,78.04046,65.8791,0,0,77.84393,67.86967,0.0785161,-0.14537,True,78.0228,65.91305,-0.01134548,-0.02904114,Left,3.124523,
josh,59,Room_105,walk,no,A,4,left,A,A,57.88177,107.7806,0,0,59.24575,109.1577,-0.03155394,-0.1492708,True,57.89093,107.8103,0.00347949,-0.06700873,Left,2.298299,
josh,60,Room_8,walk,yes,A,4,left,B,B,88.05145,5.875,0,0,89.59424,4.763476,0.1819567,-0.06808951,True,87.9511,5.844604,-0.04282943,-0.0156466,Right,2.646427,
josh,61,Room_114,walk,yes,A,4,left,A,A,49.2194,114.8818,0,0,47.79471,116.2275,0.08242367,-0.1206735,True,49.19863,114.8862,0.1712795,-0.06060478,Right,3.502445,
josh,62,Room_89,walk,no,B,4,left,B,B,98.05145,85.875,0,0,99.56972,84.75739,0.1935996,-0.09050634,True,97.97829,85.8569,0.06500842,-0.1037868,Left,1.264004,
